Observation_id,Phase,Count_FVO_Distance,Count_Fllw_Kin,Count_HSH_None,Count_Htlt_None,Count_Look_At speaker,Count_Look_Away from speaker,Count_Voc_Contact,Count_FVO_Other,Count_Agn_Towards other,Count_Voc_Recruitment,Count_FVO_Recruitment,Count_Voc_Other,Count_FVO_Departure,Count_Voc_Distance,Count_FVO_Contact,Count_Voc_Departure,Count_Dep_With kin,Duration_Dhb_None,Duration_Mov_Away from speaker,Duration_Pre_With kin,Duration_Rst_With kin,Duration_Vig_Mid neck,Duration_Vig_Short Neck,Duration_Eat_With kin,Duration_Mov_Towards speaker,Duration_Ass_Kin,Duration_Pre_Alone,Duration_Eat_Alone,Duration_Vig_Long neck,Duration_Hab_None,Duration_Rst_Alone,Duration_Eat_With other,Duration_Pre_With other
JB_FRP_27102022_1130,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JB_FRP_27102022_1130,Dishabituation,0,4,3,0,1,49,0,0,1,0,0,0,0,0,0,0,0,243,93,4,0,96,0,0,0,0,0,107,0,0,0,0,0
JB_FRP_27102022_1130,Silence_3,0,0,4,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,0,33,0,0,0,0,0,0,0,0,0
JB_PRF_13112022_1044,Silence_1,0,2,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,26,0,0,0,0,0,0,0,0,0
JB_PRF_13112022_1044,Habituation,0,2,3,0,3,40,2,0,0,0,8,0,0,0,0,0,0,0,0,36,0,0,38,0,0,0,0,0,0,246,0,0,0
JB_PRF_13112022_1044,Silence_2,0,0,0,0,0,12,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
JB_PRF_13112022_1044,Dishabituation,0,1,1,0,10,62,0,0,0,0,7,0,0,0,0,0,0,255,31,0,0,105,5,38,0,0,0,0,0,0,0,0,0
JB_PRF_13112022_1044,Silence_3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FC_07112022_0911,Silence_1,2,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0
Jessica_FC_07112022_0911,Habituation,11,0,0,2,3,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92,0,47,0,0,0,0,0,0,247,0,0,0
Jessica_FC_07112022_0911,Silence_2,3,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FC_07112022_0911,Dishabituation,7,0,0,3,18,14,0,5,1,0,0,0,0,0,0,0,0,245,0,0,83,7,13,0,0,0,0,0,0,0,0,0,0
Jessica_FC_07112022_0911,Silence_3,3,0,0,0,7,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FC_15102022_1559,Silence_1,1,0,0,0,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,58,8,18,0,0,0,0,0,0,0,0,0,0,0
Jessica_FC_15102022_1559,Habituation,1,0,1,1,25,28,5,1,0,0,0,0,0,0,0,0,0,0,15,36,22,75,60,0,0,0,7,0,0,247,21,0,0
Jessica_FC_15102022_1559,Silence_2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FC_15102022_1559,Dishabituation,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FC_15102022_1559,Silence_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FRF_17112022_1027,Silence_1,1,0,0,7,9,35,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FRF_17112022_1027,Habituation,10,1,0,3,9,84,7,10,0,0,0,1,0,1,0,0,0,0,118,0,0,3,0,26,0,0,0,0,0,0,0,0,0
Jessica_FRF_17112022_1027,Silence_2,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0
Jessica_FRF_17112022_1027,Dishabituation,5,0,0,0,5,18,1,1,0,0,13,0,0,0,0,0,0,246,0,0,0,4,0,47,0,0,0,0,9,0,0,0,0
Jessica_FRF_17112022_1027,Silence_3,0,0,1,0,3,7,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,51,0,0,0,0,1,0,0,0,0
Jessica_FRF_23102022_0924,Silence_1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FRF_23102022_0924,Habituation,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0
Jessica_FRF_23102022_0924,Silence_2,1,0,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,21,0,0,0,0,0,0,0,0,0,0,0
Jessica_FRF_23102022_0924,Dishabituation,22,0,0,1,15,7,3,25,0,0,0,7,0,1,0,0,0,314,0,13,213,0,39,0,0,0,0,0,0,0,0,0,0
Jessica_FRF_23102022_0924,Silence_3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_FRP_03112022_1015,Silence_1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0
Jessica_FRP_03112022_1015,Habituation,13,0,0,0,16,19,0,9,0,0,9,0,0,0,0,0,0,0,0,57,0,23,22,0,0,0,0,0,0,246,0,0,0
Jessica_FRP_03112022_1015,Silence_2,6,0,0,0,4,5,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Jessica_FRP_03112022_1015,Dishabituation,19,0,1,2,19,35,0,4,0,0,6,0,0,0,0,0,0,0,0,146,0,30,21,0,0,0,0,0,0,0,0,0,0
Jessica_FRP_03112022_1015,Silence_3,16,0,2,0,7,9,1,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,30,0,0,0,0,0,0,0,0,0,0
Jessica_PRF_24102022_0953,Silence_1,0,0,0,1,5,22,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,59,0,0,0,0,0,0,0,0,0,0
Jessica_PRF_24102022_0953,Habituation,0,0,1,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
Jessica_PRF_24102022_0953,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_PRF_24102022_0953,Dishabituation,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessica_PRF_24102022_0953,Silence_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FC_11112022_0930,Silence_1,6,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,72,0,0,0,0,0,0,0,0,0
Joe_FC_11112022_0930,Habituation,10,0,5,0,11,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,222,0,0,0,0,0,250,0,0,0
Joe_FC_11112022_0930,Silence_2,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Joe_FC_11112022_0930,Dishabituation,11,2,3,0,5,25,9,5,2,0,0,8,0,0,0,0,0,247,78,20,0,93,31,23,0,0,0,0,0,0,0,0,0
Joe_FC_11112022_0930,Silence_3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FC_20102022_0922,Silence_1,0,2,0,0,3,8,1,0,2,0,0,0,0,0,0,0,0,0,67,53,0,0,0,0,0,0,0,0,7,0,0,0,0
Joe_FC_20102022_0922,Habituation,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0
Joe_FC_20102022_0922,Silence_2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FC_20102022_0922,Dishabituation,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,242,0,33,0,7,0,0,0,0,0,0,0,0,0,0,0
Joe_FC_20102022_0922,Silence_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRF_22112022_1013,Silence_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRF_22112022_1013,Habituation,1,0,0,1,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,7,0,0,0,0,0,0,0,0,0,0
Joe_FRF_22112022_1013,Silence_2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,13,0,0,0,0,0,0,0,0,0,0
Joe_FRF_22112022_1013,Dishabituation,1,0,0,1,2,3,4,3,0,0,0,0,0,1,0,0,0,245,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Joe_FRF_22112022_1013,Silence_3,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRF_26102022_1035,Silence_1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRF_26102022_1035,Habituation,0,0,0,0,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,182,8,0,0,0,0,0,0,0,0,272,0,0,0
Joe_FRF_26102022_1035,Silence_2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRF_26102022_1035,Dishabituation,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,244,0,28,6,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRF_26102022_1035,Silence_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRP_09112022_0908,Silence_1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRP_09112022_0908,Habituation,8,0,0,3,5,6,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRP_09112022_0908,Silence_2,5,0,0,0,6,8,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,27,0,0,0,0,0,0,0,0,0,0
Joe_FRP_09112022_0908,Dishabituation,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_FRP_09112022_0908,Silence_3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe_PRF_24102022_1058,Silence_1,2,0,0,2,7,9,0,4,0,1,0,0,2,0,0,1,0,0,1,6,10,42,4,14,0,0,0,0,18,0,0,0,0
Joe_PRF_24102022_1058,Habituation,2,1,3,1,43,67,15,5,0,0,0,0,0,0,0,0,0,0,84,0,0,233,28,10,12,0,0,124,0,418,0,0,0
Joe_PRF_24102022_1058,Silence_2,0,0,0,0,12,1,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,23,15,0,0,0,0,0,0,0,0,0
Joe_PRF_24102022_1058,Dishabituation,1,0,0,1,20,28,5,7,1,0,0,0,14,0,0,0,0,244,76,0,0,104,0,9,0,0,0,59,0,0,0,0,0
Joe_PRF_24102022_1058,Silence_3,0,0,1,0,2,17,0,3,0,0,17,0,2,0,0,0,0,0,19,0,0,0,11,21,0,0,0,0,17,0,0,0,0
Jumper_FC_02112022_0911,Silence_1,5,0,1,2,2,13,3,1,0,0,0,0,0,0,0,0,0,0,9,0,0,9,18,0,0,0,0,0,4,0,0,0,0
Jumper_FC_02112022_0911,Habituation,11,0,0,4,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0
Jumper_FC_02112022_0911,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FC_02112022_0911,Dishabituation,16,1,3,4,10,30,7,0,1,0,0,0,0,0,0,0,0,241,74,0,0,40,70,34,0,0,0,0,0,0,0,0,0
Jumper_FC_02112022_0911,Silence_3,7,0,0,0,1,10,8,5,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FC_13102022_0941,Silence_1,1,0,0,0,14,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,15,5,0,0,0,0,0,0,0,0
Jumper_FC_13102022_0941,Habituation,4,0,3,1,9,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,211,0,0,0,0,0,0,0,0,0
Jumper_FC_13102022_0941,Silence_2,0,0,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
Jumper_FC_13102022_0941,Dishabituation,0,0,2,0,12,19,0,1,0,0,0,0,0,0,0,0,0,243,0,15,106,0,57,28,0,0,0,0,0,0,0,0,0
Jumper_FC_13102022_0941,Silence_3,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,15,33,0,0,0,0,0,0,0,0,0
Jumper_FRF_20102022_1014,Silence_1,5,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRF_20102022_1014,Habituation,11,0,1,0,9,1,2,0,0,0,0,0,0,4,0,0,0,0,0,35,167,9,0,0,0,0,0,0,11,243,0,0,0
Jumper_FRF_20102022_1014,Silence_2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRF_20102022_1014,Dishabituation,7,0,1,0,22,3,2,29,2,0,0,1,0,1,0,0,0,242,15,17,62,37,37,0,0,0,0,0,0,0,0,0,0
Jumper_FRF_20102022_1014,Silence_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRF_23112022_1058,Silence_1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRF_23112022_1058,Habituation,0,1,1,9,18,63,13,6,1,0,0,1,0,0,0,0,0,0,91,0,18,97,7,25,0,0,0,0,0,0,0,0,0
Jumper_FRF_23112022_1058,Silence_2,0,0,0,1,7,14,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRF_23112022_1058,Dishabituation,0,0,1,2,19,97,32,2,8,0,0,0,0,0,0,0,0,0,13,17,29,51,96,0,0,0,0,0,0,0,0,0,0
Jumper_FRF_23112022_1058,Silence_3,1,1,0,1,5,4,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,28,0,0,37,0,0,0,0,0,0,0
Jumper_FRP_15112022_1049,Silence_1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRP_15112022_1049,Habituation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0
Jumper_FRP_15112022_1049,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRP_15112022_1049,Dishabituation,0,1,3,1,10,38,13,1,5,1,0,0,0,0,0,0,0,0,48,0,0,66,35,0,3,7,9,0,0,0,0,0,0
Jumper_FRP_15112022_1049,Silence_3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
Jumper_FRP_27102022_0952,Silence_1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRP_27102022_0952,Habituation,3,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,8,0,0,0,0,0,0,251,0,0,0
Jumper_FRP_27102022_0952,Silence_2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Jumper_FRP_27102022_0952,Dishabituation,6,0,0,1,24,11,0,1,0,0,0,0,1,2,0,0,0,243,0,174,0,19,17,0,0,0,0,0,11,0,0,0,0
Jumper_FRP_27102022_0952,Silence_3,4,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,2,0,0,0,0,0,0,0,0,0,0
Jurek_FC_12112022_1021,Silence_1,1,0,0,3,7,12,2,1,0,0,0,0,0,0,0,0,0,0,18,20,0,0,49,0,0,0,0,0,0,0,0,0,0
Jurek_FC_12112022_1021,Habituation,3,0,0,1,7,41,0,8,0,0,0,0,0,0,0,0,0,0,0,0,87,11,146,0,0,0,0,0,0,0,0,0,0
Jurek_FC_12112022_1021,Silence_2,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_FC_12112022_1021,Dishabituation,10,0,0,6,21,62,19,5,0,0,0,0,0,0,0,0,0,247,96,0,0,39,91,0,0,0,0,0,72,0,0,0,0
Jurek_FC_12112022_1021,Silence_3,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_FC_13102022_1047,Silence_1,0,0,1,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,18,14,0,0,0,0,0,0,0,0,0,0
Jurek_FC_13102022_1047,Habituation,1,2,1,0,10,45,1,1,1,0,0,0,0,0,0,0,0,0,126,0,0,100,11,62,0,0,0,0,0,0,0,0,0
Jurek_FC_13102022_1047,Silence_2,0,0,0,1,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,42,0,0,0,0
Jurek_FC_13102022_1047,Dishabituation,1,2,10,0,20,25,6,0,3,0,0,0,0,0,0,0,0,245,0,59,0,93,0,0,0,0,0,0,0,0,0,0,0
Jurek_FC_13102022_1047,Silence_3,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_FRF_21112022_0946,Silence_1,0,1,0,1,11,19,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,19,0,29,0,0,0,0,0,0,0,0,0
Jurek_FRF_21112022_0946,Habituation,7,0,0,2,19,64,8,3,0,0,0,0,0,0,0,0,0,0,88,18,0,91,0,36,0,0,0,0,90,0,0,0,0
Jurek_FRF_21112022_0946,Silence_2,3,0,1,1,3,24,1,3,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_FRF_21112022_0946,Dishabituation,7,0,1,1,14,71,1,21,1,0,1,0,0,0,0,0,0,246,154,0,0,12,114,0,0,0,0,0,0,0,0,0,0
Jurek_FRF_21112022_0946,Silence_3,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Jurek_FRF_25102022_1054,Silence_1,0,0,0,1,9,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,46,0,0,0,0,0,0,0,0,0,0,0
Jurek_FRF_25102022_1054,Habituation,11,0,0,0,7,10,0,2,0,0,0,1,0,0,0,0,0,0,0,23,63,8,12,0,0,0,0,0,7,249,0,0,0
Jurek_FRF_25102022_1054,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_FRF_25102022_1054,Dishabituation,12,0,0,2,2,2,0,25,0,0,0,0,0,0,0,0,0,244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jurek_FRF_25102022_1054,Silence_3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_FRP_06112022_0833,Silence_1,0,1,3,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,3,75,0,15,0,0,0,0,0,0,0,0
Jurek_FRP_06112022_0833,Habituation,1,3,1,1,14,73,6,10,10,0,0,0,0,0,0,0,0,0,128,0,0,155,0,0,0,0,0,0,0,251,0,0,0
Jurek_FRP_06112022_0833,Silence_2,0,0,0,0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_FRP_06112022_0833,Dishabituation,0,0,1,6,64,29,12,4,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Jurek_FRP_06112022_0833,Silence_3,0,2,0,0,4,15,3,2,5,0,0,6,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,0,31,0,0,0,0
Jurek_PRF_25102022_1106,Silence_1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_PRF_25102022_1106,Habituation,18,0,1,0,6,32,0,5,0,0,0,0,0,3,0,0,0,0,0,87,0,54,7,0,0,0,0,0,19,244,0,0,0
Jurek_PRF_25102022_1106,Silence_2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurek_PRF_25102022_1106,Dishabituation,11,0,2,2,2,5,0,3,0,0,0,0,5,0,0,0,0,245,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0
Jurek_PRF_25102022_1106,Silence_3,21,0,0,1,0,5,0,17,0,0,1,0,0,1,0,0,0,0,0,6,50,2,0,0,0,0,0,0,4,0,0,0,0
Karolina_FC_15102022_1627,Silence_1,1,1,2,0,10,18,1,1,0,0,0,0,0,0,0,0,0,0,78,11,0,91,0,0,0,0,0,0,0,0,0,0,0
Karolina_FC_15102022_1627,Habituation,4,3,2,0,12,32,8,4,2,0,0,0,0,0,0,0,0,0,14,16,0,61,0,144,0,0,0,0,4,0,0,0,0
Karolina_FC_15102022_1627,Silence_2,0,1,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,29,0,0,0,0,0,0,0,0,0
Karolina_FC_15102022_1627,Dishabituation,14,3,5,1,30,29,9,0,1,0,0,0,0,0,0,0,0,243,12,7,0,148,0,30,14,0,0,0,20,0,0,0,0
Karolina_FC_15102022_1627,Silence_3,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karolina_FC_15112022_0917,Silence_1,5,0,0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
Karolina_FC_15112022_0917,Habituation,23,0,0,0,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,186,0,11,0,0,0,0,0,0,257,0,0,0
Karolina_FC_15112022_0917,Silence_2,3,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0
Karolina_FC_15112022_0917,Dishabituation,26,0,4,4,23,24,3,5,2,3,0,1,0,1,0,0,0,0,0,3,119,0,77,0,0,0,0,0,0,0,0,0,0
Karolina_FC_15112022_0917,Silence_3,10,0,0,1,14,9,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karolina_FRF_24112022_1114,Silence_1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,2,0,0,0,0,0,0,0,0,0,0
Karolina_FRF_24112022_1114,Habituation,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,9,27,0,0,0,0,0,0,0,0,0,252,0,0,0
Karolina_FRF_24112022_1114,Silence_2,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karolina_FRF_24112022_1114,Dishabituation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karolina_FRF_24112022_1114,Silence_3,0,0,0,6,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,37,0,0,0,0,0,5,0,0,0,0
Karolina_FRF_25102022_1039,Silence_1,0,0,0,1,14,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,0,35,0,0,0,0
Karolina_FRF_25102022_1039,Habituation,0,0,0,4,44,24,2,8,1,0,0,10,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,49,255,0,0,0
Karolina_FRF_25102022_1039,Silence_2,0,0,0,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,14,0,0,0,0
Karolina_FRF_25102022_1039,Dishabituation,1,0,0,0,30,7,1,4,0,0,0,0,0,0,0,0,0,245,0,0,53,57,0,0,0,0,0,0,0,0,0,0,0
Karolina_FRF_25102022_1039,Silence_3,0,0,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,4,0,0,0,27,0,0,0,0
Karolina_FRP_17102022_1045,Silence_1,8,0,4,0,10,24,2,2,0,0,8,0,9,0,0,0,0,0,10,2,2,0,32,0,0,0,0,0,0,0,0,0,0
Karolina_FRP_17102022_1045,Habituation,11,2,8,1,19,47,0,0,4,0,26,0,8,0,0,0,0,0,107,7,0,63,18,99,0,0,0,0,33,250,0,0,0
Karolina_FRP_17102022_1045,Silence_2,2,1,5,1,7,10,1,0,0,0,9,0,1,0,0,0,0,0,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0
Karolina_FRP_17102022_1045,Dishabituation,16,0,17,0,34,49,5,0,1,2,73,0,5,0,0,0,0,244,95,4,0,188,0,13,0,0,0,0,0,0,0,0,0
Karolina_FRP_17102022_1045,Silence_3,4,0,2,0,3,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karolina_PRF_13112022_1059,Silence_1,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Karolina_PRF_13112022_1059,Habituation,0,5,3,0,15,22,7,0,0,9,0,0,0,0,0,0,0,0,126,0,0,0,111,21,11,0,0,0,0,245,0,0,0
