Observation_id,Phase,Behaviour,Behavioural_category.x,Modifier,Count,Phase_Duration_s,Rate_per_Phase_Duration,Duration_in_Phase_s,Total_Duration_s
Karolina_PRF_13112022_1059,Dishabituation,Look,Reaction,Away from speaker,3,245,0.012244897959183673,NA,NA
Karolina_PRF_13112022_1059,Dishabituation,Voc,Reaction,Contact,7,245,0.02857142857142857,NA,NA
Karolina_PRF_13112022_1059,Dishabituation,Voc,Reaction,Recruitment,2,245,0.00816326530612245,NA,NA
Karolina_PRF_13112022_1059,Silence_3,Look,Reaction,Away from speaker,2,73,0.0273972602739726,NA,NA
Kendo_FC_12112022_1010,Silence_1,FVO,Reaction,Other,4,83,0.04819277108433735,NA,NA
Kendo_FC_12112022_1010,Habituation,Htlt,Reaction,NA,2,252,0.007936507936507936,NA,NA
Kendo_FC_12112022_1010,Habituation,Look,Reaction,At speaker,1,252,0.003968253968253968,NA,NA
Kendo_FC_12112022_1010,Habituation,Look,Reaction,Away from speaker,1,252,0.003968253968253968,NA,NA
Kendo_FC_12112022_1010,Silence_2,NA,NA,NA,NA,NA,NA,NA,NA
Kendo_FC_12112022_1010,Dishabituation,FVO,Reaction,Other,2,244,0.00819672131147541,NA,NA
Kendo_FC_12112022_1010,Silence_3,NA,NA,NA,NA,NA,NA,NA,NA
Kendo_FRF_17112022_0934,Silence_1,FVO,Reaction,Distance,1,103,0.009708737864077669,NA,NA
Kendo_FRF_17112022_0934,Silence_1,FVO,Reaction,Other,4,103,0.038834951456310676,NA,NA
Kendo_FRF_17112022_0934,Silence_1,HSH,Reaction,NA,5,103,0.04854368932038835,NA,NA
Kendo_FRF_17112022_0934,Silence_1,Look,Reaction,At speaker,11,103,0.10679611650485436,NA,NA
Kendo_FRF_17112022_0934,Silence_1,Look,Reaction,Away from speaker,4,103,0.038834951456310676,NA,NA
Kendo_FRF_17112022_0934,Habituation,FVO,Reaction,Distance,14,254,0.05511811023622047,NA,NA
Kendo_FRF_17112022_0934,Habituation,FVO,Reaction,Other,6,254,0.023622047244094488,NA,NA
Kendo_FRF_17112022_0934,Habituation,Fllw,Interaction,Kin,1,254,0.003937007874015748,NA,NA
Kendo_FRF_17112022_0934,Habituation,Look,Reaction,At speaker,30,254,0.11811023622047244,NA,NA
Kendo_FRF_17112022_0934,Habituation,Look,Reaction,Away from speaker,43,254,0.16929133858267717,NA,NA
Kendo_FRF_17112022_0934,Habituation,Voc,Reaction,Contact,10,254,0.03937007874015748,NA,NA
Kendo_FRF_17112022_0934,Silence_2,FVO,Reaction,Distance,2,47,0.0425531914893617,NA,NA
Kendo_FRF_17112022_0934,Silence_2,HSH,Reaction,NA,1,47,0.02127659574468085,NA,NA
Kendo_FRF_17112022_0934,Silence_2,Look,Reaction,At speaker,12,47,0.2553191489361702,NA,NA
Kendo_FRF_17112022_0934,Silence_2,Look,Reaction,Away from speaker,6,47,0.1276595744680851,NA,NA
Kendo_FRF_17112022_0934,Dishabituation,FVO,Reaction,Distance,17,245,0.06938775510204082,NA,NA
Kendo_FRF_17112022_0934,Dishabituation,FVO,Reaction,Other,3,245,0.012244897959183673,NA,NA
Kendo_FRF_17112022_0934,Dishabituation,Fllw,Interaction,Kin,1,245,0.004081632653061225,NA,NA
Kendo_FRF_17112022_0934,Dishabituation,HSH,Reaction,NA,7,245,0.02857142857142857,NA,NA
Kendo_FRF_17112022_0934,Dishabituation,Htlt,Reaction,NA,7,245,0.02857142857142857,NA,NA
Kendo_FRF_17112022_0934,Dishabituation,Look,Reaction,At speaker,45,245,0.1836734693877551,NA,NA
Kendo_FRF_17112022_0934,Dishabituation,Look,Reaction,Away from speaker,25,245,0.10204081632653061,NA,NA
Kendo_FRF_17112022_0934,Silence_3,FVO,Reaction,Distance,7,66,0.10606060606060606,NA,NA
Kendo_FRF_17112022_0934,Silence_3,FVO,Reaction,Other,2,66,0.030303030303030304,NA,NA
Kendo_FRF_17112022_0934,Silence_3,Look,Reaction,At speaker,8,66,0.12121212121212122,NA,NA
Kendo_FRF_17112022_0934,Silence_3,Look,Reaction,Away from speaker,1,66,0.015151515151515152,NA,NA
Kendo_PRF_09112022_0932,Silence_1,FVO,Reaction,Distance,7,114,0.06140350877192982,NA,NA
Kendo_PRF_09112022_0932,Silence_1,FVO,Reaction,Other,2,114,0.017543859649122806,NA,NA
Kendo_PRF_09112022_0932,Silence_1,Fllw,Interaction,Kin,1,114,0.008771929824561403,NA,NA
Kendo_PRF_09112022_0932,Silence_1,HSH,Reaction,NA,3,114,0.02631578947368421,NA,NA
Kendo_PRF_09112022_0932,Silence_1,Htlt,Reaction,NA,1,114,0.008771929824561403,NA,NA
Kendo_PRF_09112022_0932,Silence_1,Look,Reaction,At speaker,3,114,0.02631578947368421,NA,NA
Kendo_PRF_09112022_0932,Silence_1,Look,Reaction,Away from speaker,13,114,0.11403508771929824,NA,NA
Kendo_PRF_09112022_0932,Habituation,FVO,Reaction,Distance,17,254,0.06692913385826772,NA,NA
Kendo_PRF_09112022_0932,Habituation,Htlt,Reaction,NA,2,254,0.007874015748031496,NA,NA
Kendo_PRF_09112022_0932,Habituation,Look,Reaction,At speaker,2,254,0.007874015748031496,NA,NA
Kendo_PRF_09112022_0932,Habituation,Voc,Reaction,Contact,11,254,0.04330708661417323,NA,NA
Kendo_PRF_09112022_0932,Silence_2,Look,Reaction,At speaker,1,45,0.022222222222222223,NA,NA
Kendo_PRF_09112022_0932,Silence_2,Look,Reaction,Away from speaker,1,45,0.022222222222222223,NA,NA
Kendo_PRF_09112022_0932,Dishabituation,FVO,Reaction,Distance,6,246,0.024390243902439025,NA,NA
Kendo_PRF_09112022_0932,Dishabituation,FVO,Reaction,Other,12,246,0.04878048780487805,NA,NA
Kendo_PRF_09112022_0932,Dishabituation,FVO,Reaction,Recruitment,2,246,0.008130081300813009,NA,NA
Kendo_PRF_09112022_0932,Dishabituation,Voc,Reaction,Contact,1,246,0.0040650406504065045,NA,NA
Kendo_PRF_09112022_0932,Silence_3,FVO,Reaction,Distance,1,70,0.014285714285714285,NA,NA
Kendo_PRF_09112022_0932,Silence_3,FVO,Reaction,Other,2,70,0.02857142857142857,NA,NA
Kendo_PRF_09112022_0932,Silence_3,FVO,Reaction,Recruitment,2,70,0.02857142857142857,NA,NA
Kendo_PRF_09112022_0932,Silence_3,Htlt,Reaction,NA,1,70,0.014285714285714285,NA,NA
Kendo_PRF_09112022_0932,Silence_3,Look,Reaction,Away from speaker,1,70,0.014285714285714285,NA,NA
Koarl_FC_14102022_1035,Silence_1,Agn,Interaction,Towards other,3,70,0.04285714285714286,NA,NA
Koarl_FC_14102022_1035,Silence_1,Look,Reaction,At speaker,4,70,0.05714285714285714,NA,NA
Koarl_FC_14102022_1035,Silence_1,Look,Reaction,Away from speaker,1,70,0.014285714285714285,NA,NA
Koarl_FC_14102022_1035,Habituation,Agn,Interaction,Towards other,9,260,0.03461538461538462,NA,NA
Koarl_FC_14102022_1035,Habituation,Htlt,Reaction,NA,1,260,0.0038461538461538464,NA,NA
Koarl_FC_14102022_1035,Habituation,Look,Reaction,At speaker,13,260,0.05,NA,NA
Koarl_FC_14102022_1035,Habituation,Look,Reaction,Away from speaker,3,260,0.011538461538461539,NA,NA
Koarl_FC_14102022_1035,Silence_2,Look,Reaction,At speaker,3,45,0.06666666666666667,NA,NA
Koarl_FC_14102022_1035,Dishabituation,Agn,Interaction,Towards other,3,271,0.01107011070110701,NA,NA
Koarl_FC_14102022_1035,Dishabituation,Fllw,Interaction,Kin,1,271,0.0036900369003690036,NA,NA
Koarl_FC_14102022_1035,Dishabituation,HSH,Reaction,NA,2,271,0.007380073800738007,NA,NA
Koarl_FC_14102022_1035,Dishabituation,Htlt,Reaction,NA,1,271,0.0036900369003690036,NA,NA
Koarl_FC_14102022_1035,Dishabituation,Look,Reaction,At speaker,10,271,0.03690036900369004,NA,NA
Koarl_FC_14102022_1035,Dishabituation,Look,Reaction,Away from speaker,22,271,0.08118081180811808,NA,NA
Koarl_FC_14102022_1035,Dishabituation,Voc,Reaction,Contact,3,271,0.01107011070110701,NA,NA
Koarl_FC_14102022_1035,Dishabituation,Voc,Reaction,Other,3,271,0.01107011070110701,NA,NA
Koarl_FC_14102022_1035,Silence_3,HSH,Reaction,NA,3,80,0.0375,NA,NA
Koarl_FC_14102022_1035,Silence_3,Look,Reaction,At speaker,4,80,0.05,NA,NA
Koarl_FC_14102022_1035,Silence_3,Look,Reaction,Away from speaker,3,80,0.0375,NA,NA
Koarl_FRF_26102022_1049,Silence_1,FVO,Reaction,Distance,1,101,0.009900990099009901,NA,NA
Koarl_FRF_26102022_1049,Silence_1,Htlt,Reaction,NA,1,101,0.009900990099009901,NA,NA
Koarl_FRF_26102022_1049,Silence_1,Look,Reaction,At speaker,1,101,0.009900990099009901,NA,NA
Koarl_FRF_26102022_1049,Silence_1,Look,Reaction,Away from speaker,1,101,0.009900990099009901,NA,NA
Koarl_FRF_26102022_1049,Habituation,Agn,Interaction,Towards other,1,251,0.00398406374501992,NA,NA
Koarl_FRF_26102022_1049,Habituation,FVO,Reaction,Distance,5,251,0.0199203187250996,NA,NA
Koarl_FRF_26102022_1049,Habituation,FVO,Reaction,Other,2,251,0.00796812749003984,NA,NA
Koarl_FRF_26102022_1049,Habituation,HSH,Reaction,NA,1,251,0.00398406374501992,NA,NA
Koarl_FRF_26102022_1049,Habituation,Htlt,Reaction,NA,2,251,0.00796812749003984,NA,NA
Koarl_FRF_26102022_1049,Habituation,Look,Reaction,At speaker,15,251,0.05976095617529881,NA,NA
Koarl_FRF_26102022_1049,Habituation,Look,Reaction,Away from speaker,16,251,0.06374501992031872,NA,NA
Koarl_FRF_26102022_1049,Habituation,Voc,Reaction,Contact,4,251,0.01593625498007968,NA,NA
Koarl_FRF_26102022_1049,Silence_2,Agn,Interaction,Towards other,3,90,0.03333333333333333,NA,NA
Koarl_FRF_26102022_1049,Silence_2,FVO,Reaction,Distance,9,90,0.1,NA,NA
Koarl_FRF_26102022_1049,Silence_2,HSH,Reaction,NA,2,90,0.022222222222222223,NA,NA
Koarl_FRF_26102022_1049,Silence_2,Look,Reaction,At speaker,10,90,0.1111111111111111,NA,NA
Koarl_FRF_26102022_1049,Silence_2,Look,Reaction,Away from speaker,8,90,0.08888888888888889,NA,NA
Koarl_FRF_26102022_1049,Silence_2,Voc,Reaction,Distance,1,90,0.011111111111111112,NA,NA
Koarl_FRF_26102022_1049,Dishabituation,Agn,Interaction,Towards other,1,242,0.004132231404958678,NA,NA
Koarl_FRF_26102022_1049,Dishabituation,FVO,Reaction,Distance,12,242,0.049586776859504134,NA,NA
Koarl_FRF_26102022_1049,Dishabituation,FVO,Reaction,Other,16,242,0.06611570247933884,NA,NA
Koarl_FRF_26102022_1049,Dishabituation,HSH,Reaction,NA,3,242,0.012396694214876033,NA,NA
Koarl_FRF_26102022_1049,Dishabituation,Htlt,Reaction,NA,1,242,0.004132231404958678,NA,NA
Koarl_FRF_26102022_1049,Dishabituation,Look,Reaction,At speaker,9,242,0.0371900826446281,NA,NA
Koarl_FRF_26102022_1049,Dishabituation,Look,Reaction,Away from speaker,7,242,0.028925619834710745,NA,NA
Koarl_FRF_26102022_1049,Silence_3,NA,NA,NA,NA,NA,NA,NA,NA
Koarl_PRF_28102022_0957,Silence_1,FVO,Reaction,Distance,9,144,0.0625,NA,NA
Koarl_PRF_28102022_0957,Silence_1,FVO,Reaction,Other,4,144,0.027777777777777776,NA,NA
Koarl_PRF_28102022_0957,Silence_1,HSH,Reaction,NA,1,144,0.006944444444444444,NA,NA
Koarl_PRF_28102022_0957,Silence_1,Htlt,Reaction,NA,6,144,0.041666666666666664,NA,NA
Koarl_PRF_28102022_0957,Silence_1,Look,Reaction,At speaker,14,144,0.09722222222222222,NA,NA
Koarl_PRF_28102022_0957,Silence_1,Look,Reaction,Away from speaker,15,144,0.10416666666666667,NA,NA
Koarl_PRF_28102022_0957,Habituation,FVO,Reaction,Distance,20,244,0.08196721311475409,NA,NA
Koarl_PRF_28102022_0957,Habituation,FVO,Reaction,Other,1,244,0.004098360655737705,NA,NA
Koarl_PRF_28102022_0957,Habituation,Htlt,Reaction,NA,2,244,0.00819672131147541,NA,NA
Koarl_PRF_28102022_0957,Habituation,Look,Reaction,At speaker,3,244,0.012295081967213115,NA,NA
Koarl_PRF_28102022_0957,Habituation,Look,Reaction,Away from speaker,3,244,0.012295081967213115,NA,NA
Koarl_PRF_28102022_0957,Silence_2,FVO,Reaction,Distance,4,56,0.07142857142857142,NA,NA
Koarl_PRF_28102022_0957,Silence_2,Look,Reaction,At speaker,3,56,0.05357142857142857,NA,NA
Koarl_PRF_28102022_0957,Dishabituation,FVO,Reaction,Distance,12,250,0.048,NA,NA
Koarl_PRF_28102022_0957,Dishabituation,FVO,Reaction,Other,1,250,0.004,NA,NA
Koarl_PRF_28102022_0957,Dishabituation,HSH,Reaction,NA,3,250,0.012,NA,NA
Koarl_PRF_28102022_0957,Dishabituation,Htlt,Reaction,NA,1,250,0.004,NA,NA
Koarl_PRF_28102022_0957,Dishabituation,Look,Reaction,At speaker,20,250,0.08,NA,NA
Koarl_PRF_28102022_0957,Dishabituation,Look,Reaction,Away from speaker,4,250,0.016,NA,NA
Koarl_PRF_28102022_0957,Silence_3,FVO,Reaction,Distance,1,78,0.01282051282051282,NA,NA
Krummel_FC_15102022_1613,Silence_1,Look,Reaction,Away from speaker,5,100,0.05,NA,NA
Krummel_FC_15102022_1613,Habituation,HSH,Reaction,NA,3,242,0.012396694214876033,NA,NA
Krummel_FC_15102022_1613,Habituation,Look,Reaction,At speaker,2,242,0.008264462809917356,NA,NA
Krummel_FC_15102022_1613,Habituation,Look,Reaction,Away from speaker,6,242,0.024793388429752067,NA,NA
Krummel_FC_15102022_1613,Silence_2,Look,Reaction,At speaker,1,58,0.017241379310344827,NA,NA
Krummel_FC_15102022_1613,Dishabituation,HSH,Reaction,NA,1,243,0.00411522633744856,NA,NA
Krummel_FC_15102022_1613,Dishabituation,Look,Reaction,At speaker,3,243,0.012345679012345678,NA,NA
Krummel_FC_15102022_1613,Dishabituation,Look,Reaction,Away from speaker,3,243,0.012345679012345678,NA,NA
Krummel_FC_15102022_1613,Silence_3,FVO,Reaction,Other,1,66,0.015151515151515152,NA,NA
Krummel_FC_15102022_1613,Silence_3,Look,Reaction,Away from speaker,5,66,0.07575757575757576,NA,NA
Krummel_FC_15102022_1613,Silence_3,Voc,Reaction,Contact,4,66,0.06060606060606061,NA,NA
Krummel_FRF_29102022_1014,Silence_1,FVO,Reaction,Distance,2,86,0.023255813953488372,NA,NA
Krummel_FRF_29102022_1014,Silence_1,HSH,Reaction,NA,1,86,0.011627906976744186,NA,NA
Krummel_FRF_29102022_1014,Silence_1,Look,Reaction,At speaker,2,86,0.023255813953488372,NA,NA
Krummel_FRF_29102022_1014,Habituation,FVO,Reaction,Distance,28,244,0.11475409836065574,NA,NA
Krummel_FRF_29102022_1014,Habituation,FVO,Reaction,Other,11,244,0.045081967213114756,NA,NA
Krummel_FRF_29102022_1014,Silence_2,FVO,Reaction,Distance,8,56,0.14285714285714285,NA,NA
Krummel_FRF_29102022_1014,Dishabituation,FVO,Reaction,Distance,35,243,0.1440329218106996,NA,NA
Krummel_FRF_29102022_1014,Dishabituation,FVO,Reaction,Other,2,243,0.00823045267489712,NA,NA
Krummel_FRF_29102022_1014,Dishabituation,HSH,Reaction,NA,1,243,0.00411522633744856,NA,NA
Krummel_FRF_29102022_1014,Dishabituation,Look,Reaction,At speaker,3,243,0.012345679012345678,NA,NA
Krummel_FRF_29102022_1014,Dishabituation,Look,Reaction,Away from speaker,3,243,0.012345679012345678,NA,NA
Krummel_FRF_29102022_1014,Dishabituation,Voc,Reaction,Contact,1,243,0.00411522633744856,NA,NA
Krummel_FRF_29102022_1014,Silence_3,FVO,Reaction,Distance,1,76,0.013157894736842105,NA,NA
Krummel_FRF_29102022_1014,Silence_3,HSH,Reaction,NA,1,76,0.013157894736842105,NA,NA
Krummel_FRF_29102022_1014,Silence_3,Htlt,Reaction,NA,1,76,0.013157894736842105,NA,NA
Krummel_FRF_29102022_1014,Silence_3,Look,Reaction,At speaker,8,76,0.10526315789473684,NA,NA
Krummel_FRF_29102022_1014,Silence_3,Look,Reaction,Away from speaker,4,76,0.05263157894736842,NA,NA
Krummel_FRF_29102022_1014,Silence_3,Voc,Reaction,Contact,1,76,0.013157894736842105,NA,NA
Krummel_FRP_24102022_1027,Silence_1,Agn,Interaction,Towards other,5,181,0.027624309392265192,NA,NA
Krummel_FRP_24102022_1027,Silence_1,FVO,Reaction,Distance,7,181,0.03867403314917127,NA,NA
Krummel_FRP_24102022_1027,Silence_1,FVO,Reaction,Other,12,181,0.06629834254143646,NA,NA
Krummel_FRP_24102022_1027,Silence_1,Fllw,Interaction,Kin,1,181,0.0055248618784530384,NA,NA
Krummel_FRP_24102022_1027,Silence_1,HSH,Reaction,NA,11,181,0.06077348066298342,NA,NA
Krummel_FRP_24102022_1027,Silence_1,Htlt,Reaction,NA,4,181,0.022099447513812154,NA,NA
Krummel_FRP_24102022_1027,Silence_1,Look,Reaction,At speaker,16,181,0.08839779005524862,NA,NA
Krummel_FRP_24102022_1027,Silence_1,Look,Reaction,Away from speaker,22,181,0.12154696132596685,NA,NA
Krummel_FRP_24102022_1027,Habituation,FVO,Reaction,Distance,6,245,0.024489795918367346,NA,NA
Krummel_FRP_24102022_1027,Habituation,FVO,Reaction,Other,16,245,0.0653061224489796,NA,NA
Krummel_FRP_24102022_1027,Habituation,HSH,Reaction,NA,2,245,0.00816326530612245,NA,NA
Krummel_FRP_24102022_1027,Habituation,Htlt,Reaction,NA,3,245,0.012244897959183673,NA,NA
Krummel_FRP_24102022_1027,Habituation,Look,Reaction,At speaker,16,245,0.0653061224489796,NA,NA
Krummel_FRP_24102022_1027,Habituation,Look,Reaction,Away from speaker,7,245,0.02857142857142857,NA,NA
Krummel_FRP_24102022_1027,Silence_2,FVO,Reaction,Distance,1,54,0.018518518518518517,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,Agn,Interaction,Towards other,1,312,0.003205128205128205,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,FVO,Reaction,Distance,6,312,0.019230769230769232,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,FVO,Reaction,Other,39,312,0.125,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,Fllw,Interaction,Kin,1,312,0.003205128205128205,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,HSH,Reaction,NA,2,312,0.00641025641025641,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,Htlt,Reaction,NA,6,312,0.019230769230769232,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,Look,Reaction,At speaker,26,312,0.08333333333333333,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,Look,Reaction,Away from speaker,36,312,0.11538461538461539,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,Voc,Reaction,Contact,8,312,0.02564102564102564,NA,NA
Krummel_FRP_24102022_1027,Dishabituation,Voc,Reaction,Other,6,312,0.019230769230769232,NA,NA
Krummel_FRP_24102022_1027,Silence_3,FVO,Reaction,Other,7,77,0.09090909090909091,NA,NA
L'amour_FC_09112022_1028,Silence_1,Agn,Interaction,Towards other,2,82,0.024390243902439025,NA,NA
L'amour_FC_09112022_1028,Silence_1,FVO,Reaction,Distance,4,82,0.04878048780487805,NA,NA
L'amour_FC_09112022_1028,Silence_1,FVO,Reaction,Other,3,82,0.036585365853658534,NA,NA
L'amour_FC_09112022_1028,Silence_1,Look,Reaction,Away from speaker,9,82,0.10975609756097561,NA,NA
L'amour_FC_09112022_1028,Habituation,Agn,Interaction,Towards other,2,246,0.008130081300813009,NA,NA
L'amour_FC_09112022_1028,Habituation,FVO,Reaction,Departure,4,246,0.016260162601626018,NA,NA
L'amour_FC_09112022_1028,Habituation,FVO,Reaction,Distance,15,246,0.06097560975609756,NA,NA
L'amour_FC_09112022_1028,Habituation,FVO,Reaction,Other,8,246,0.032520325203252036,NA,NA
L'amour_FC_09112022_1028,Habituation,Fllw,Interaction,Kin,1,246,0.0040650406504065045,NA,NA
L'amour_FC_09112022_1028,Habituation,Htlt,Reaction,NA,1,246,0.0040650406504065045,NA,NA
L'amour_FC_09112022_1028,Habituation,Look,Reaction,At speaker,21,246,0.08536585365853659,NA,NA
L'amour_FC_09112022_1028,Habituation,Look,Reaction,Away from speaker,35,246,0.14227642276422764,NA,NA
L'amour_FC_09112022_1028,Silence_2,Look,Reaction,At speaker,9,54,0.16666666666666666,NA,NA
L'amour_FC_09112022_1028,Dishabituation,FVO,Reaction,Departure,6,246,0.024390243902439025,NA,NA
L'amour_FC_09112022_1028,Dishabituation,FVO,Reaction,Distance,15,246,0.06097560975609756,NA,NA
L'amour_FC_09112022_1028,Dishabituation,Look,Reaction,At speaker,5,246,0.02032520325203252,NA,NA
L'amour_FC_09112022_1028,Dishabituation,Look,Reaction,Away from speaker,5,246,0.02032520325203252,NA,NA
L'amour_FC_09112022_1028,Silence_3,FVO,Reaction,Other,1,76,0.013157894736842105,NA,NA
L'amour_FC_09112022_1028,Silence_3,Htlt,Reaction,NA,3,76,0.039473684210526314,NA,NA
L'amour_FC_09112022_1028,Silence_3,Look,Reaction,Away from speaker,11,76,0.14473684210526316,NA,NA
L'amour_FRF_20112022_0955,Silence_1,FVO,Reaction,Distance,2,95,0.021052631578947368,NA,NA
L'amour_FRF_20112022_0955,Silence_1,FVO,Reaction,Other,5,95,0.05263157894736842,NA,NA
L'amour_FRF_20112022_0955,Silence_1,HSH,Reaction,NA,1,95,0.010526315789473684,NA,NA
L'amour_FRF_20112022_0955,Silence_1,Htlt,Reaction,NA,1,95,0.010526315789473684,NA,NA
L'amour_FRF_20112022_0955,Silence_1,Look,Reaction,At speaker,11,95,0.11578947368421053,NA,NA
L'amour_FRF_20112022_0955,Silence_1,Look,Reaction,Away from speaker,2,95,0.021052631578947368,NA,NA
L'amour_FRF_20112022_0955,Habituation,FVO,Reaction,Distance,2,247,0.008097165991902834,NA,NA
L'amour_FRF_20112022_0955,Habituation,FVO,Reaction,Other,5,247,0.020242914979757085,NA,NA
L'amour_FRF_20112022_0955,Habituation,HSH,Reaction,NA,3,247,0.012145748987854251,NA,NA
L'amour_FRF_20112022_0955,Habituation,Htlt,Reaction,NA,1,247,0.004048582995951417,NA,NA
L'amour_FRF_20112022_0955,Habituation,Look,Reaction,At speaker,8,247,0.032388663967611336,NA,NA
L'amour_FRF_20112022_0955,Habituation,Look,Reaction,Away from speaker,7,247,0.02834008097165992,NA,NA
L'amour_FRF_20112022_0955,Silence_2,FVO,Reaction,Distance,2,55,0.03636363636363636,NA,NA
L'amour_FRF_20112022_0955,Silence_2,HSH,Reaction,NA,1,55,0.01818181818181818,NA,NA
L'amour_FRF_20112022_0955,Silence_2,Look,Reaction,At speaker,2,55,0.03636363636363636,NA,NA
L'amour_FRF_20112022_0955,Silence_2,Look,Reaction,Away from speaker,4,55,0.07272727272727272,NA,NA
L'amour_FRF_20112022_0955,Dishabituation,Agn,Interaction,Towards other,1,249,0.004016064257028112,NA,NA
L'amour_FRF_20112022_0955,Dishabituation,FVO,Reaction,Distance,2,249,0.008032128514056224,NA,NA
L'amour_FRF_20112022_0955,Dishabituation,FVO,Reaction,Other,6,249,0.024096385542168676,NA,NA
L'amour_FRF_20112022_0955,Dishabituation,HSH,Reaction,NA,1,249,0.004016064257028112,NA,NA
L'amour_FRF_20112022_0955,Dishabituation,Htlt,Reaction,NA,2,249,0.008032128514056224,NA,NA
L'amour_FRF_20112022_0955,Dishabituation,Look,Reaction,At speaker,11,249,0.04417670682730924,NA,NA
L'amour_FRF_20112022_0955,Dishabituation,Look,Reaction,Away from speaker,9,249,0.03614457831325301,NA,NA
L'amour_FRF_20112022_0955,Silence_3,FVO,Reaction,Other,1,67,0.014925373134328358,NA,NA
L'amour_FRF_20112022_0955,Silence_3,HSH,Reaction,NA,1,67,0.014925373134328358,NA,NA
L'amour_FRF_20112022_0955,Silence_3,Htlt,Reaction,NA,1,67,0.014925373134328358,NA,NA
L'amour_FRF_20112022_0955,Silence_3,Look,Reaction,Away from speaker,1,67,0.014925373134328358,NA,NA
L'amour_PRF_11112022_0915,Silence_1,FVO,Reaction,Distance,3,95,0.031578947368421054,NA,NA
L'amour_PRF_11112022_0915,Silence_1,FVO,Reaction,Other,3,95,0.031578947368421054,NA,NA
L'amour_PRF_11112022_0915,Silence_1,HSH,Reaction,NA,1,95,0.010526315789473684,NA,NA
L'amour_PRF_11112022_0915,Silence_1,Htlt,Reaction,NA,1,95,0.010526315789473684,NA,NA
L'amour_PRF_11112022_0915,Silence_1,Look,Reaction,At speaker,4,95,0.042105263157894736,NA,NA
L'amour_PRF_11112022_0915,Silence_1,Look,Reaction,Away from speaker,2,95,0.021052631578947368,NA,NA
L'amour_PRF_11112022_0915,Habituation,FVO,Reaction,Distance,5,245,0.02040816326530612,NA,NA
L'amour_PRF_11112022_0915,Habituation,FVO,Reaction,Other,4,245,0.0163265306122449,NA,NA
L'amour_PRF_11112022_0915,Habituation,HSH,Reaction,NA,1,245,0.004081632653061225,NA,NA
L'amour_PRF_11112022_0915,Habituation,Htlt,Reaction,NA,2,245,0.00816326530612245,NA,NA
L'amour_PRF_11112022_0915,Habituation,Look,Reaction,At speaker,13,245,0.053061224489795916,NA,NA
L'amour_PRF_11112022_0915,Habituation,Look,Reaction,Away from speaker,7,245,0.02857142857142857,NA,NA
L'amour_PRF_11112022_0915,Habituation,Voc,Reaction,Contact,6,245,0.024489795918367346,NA,NA
L'amour_PRF_11112022_0915,Silence_2,FVO,Reaction,Distance,2,55,0.03636363636363636,NA,NA
L'amour_PRF_11112022_0915,Silence_2,Fllw,Interaction,Kin,1,55,0.01818181818181818,NA,NA
L'amour_PRF_11112022_0915,Silence_2,Look,Reaction,At speaker,10,55,0.18181818181818182,NA,NA
L'amour_PRF_11112022_0915,Silence_2,Look,Reaction,Away from speaker,6,55,0.10909090909090909,NA,NA
L'amour_PRF_11112022_0915,Silence_2,Voc,Reaction,Contact,1,55,0.01818181818181818,NA,NA
L'amour_PRF_11112022_0915,Dishabituation,FVO,Reaction,Distance,3,246,0.012195121951219513,NA,NA
L'amour_PRF_11112022_0915,Dishabituation,Fllw,Interaction,Kin,4,246,0.016260162601626018,NA,NA
L'amour_PRF_11112022_0915,Dishabituation,HSH,Reaction,NA,1,246,0.0040650406504065045,NA,NA
L'amour_PRF_11112022_0915,Dishabituation,Look,Reaction,At speaker,5,246,0.02032520325203252,NA,NA
L'amour_PRF_11112022_0915,Dishabituation,Look,Reaction,Away from speaker,75,246,0.3048780487804878,NA,NA
L'amour_PRF_11112022_0915,Dishabituation,Voc,Reaction,Contact,1,246,0.0040650406504065045,NA,NA
L'amour_PRF_11112022_0915,Silence_3,Look,Reaction,At speaker,3,73,0.0410958904109589,NA,NA
L'amour_PRF_11112022_0915,Silence_3,Look,Reaction,Away from speaker,2,73,0.0273972602739726,NA,NA
Lando_FC_12112022_0911,Silence_1,FVO,Reaction,Distance,1,78,0.01282051282051282,NA,NA
Lando_FC_12112022_0911,Silence_1,HSH,Reaction,NA,1,78,0.01282051282051282,NA,NA
Lando_FC_12112022_0911,Silence_1,Look,Reaction,At speaker,16,78,0.20512820512820512,NA,NA
Lando_FC_12112022_0911,Habituation,FVO,Reaction,Distance,5,251,0.0199203187250996,NA,NA
Lando_FC_12112022_0911,Habituation,FVO,Reaction,Other,5,251,0.0199203187250996,NA,NA
Lando_FC_12112022_0911,Habituation,HSH,Reaction,NA,1,251,0.00398406374501992,NA,NA
Lando_FC_12112022_0911,Habituation,Look,Reaction,At speaker,48,251,0.19123505976095617,NA,NA
