Observation_id,Behaviour,Modifier,Phase,Percentage
Lando_FC_12112022_0911,Vig,Short Neck,Silence_3,9.090909090909092
Lando_FC_14102022_1049,Ass,Kin,Dishabituation,100
Lando_FC_14102022_1049,Ass,Kin,Habituation,100
Lando_FC_14102022_1049,Ass,Kin,Silence_1,100
Lando_FC_14102022_1049,Ass,Kin,Silence_2,100
Lando_FC_14102022_1049,Ass,Kin,Silence_3,100
Lando_FC_14102022_1049,Rst,With kin,Dishabituation,76.13168724279835
Lando_FC_14102022_1049,Rst,With kin,Habituation,100
Lando_FC_14102022_1049,Rst,With kin,Silence_1,100
Lando_FC_14102022_1049,Rst,With kin,Silence_2,100
Lando_FC_14102022_1049,Rst,With kin,Dishabituation,17.695473251028808
Lando_FC_14102022_1049,Rst,With kin,Silence_3,100
Lando_FC_14102022_1049,Vig,Short Neck,Dishabituation,6.172839506172839
Lando_FRF_24112022_1041,Ass,Kin,Dishabituation,83.6734693877551
Lando_FRF_24112022_1041,Ass,Kin,Habituation,100
Lando_FRF_24112022_1041,Ass,Kin,Silence_1,100
Lando_FRF_24112022_1041,Ass,Kin,Silence_2,100
Lando_FRF_24112022_1041,Ass,Kin,Dishabituation,8.16326530612245
Lando_FRF_24112022_1041,Ass,Kin,Silence_3,100
Lando_FRF_24112022_1041,Eat,With kin,Silence_3,26.153846153846157
Lando_FRF_24112022_1041,Mov,Away from speaker,Dishabituation,3.6734693877551026
Lando_FRF_24112022_1041,Mov,Away from speaker,Dishabituation,16.73469387755102
Lando_FRF_24112022_1041,Mov,Away from speaker,Dishabituation,8.571428571428571
Lando_FRF_24112022_1041,Mov,Away from speaker,Silence_3,26.153846153846157
Lando_FRF_24112022_1041,Mov,Towards speaker,Dishabituation,2.857142857142857
Lando_FRF_24112022_1041,Mov,Towards speaker,Dishabituation,1.2244897959183674
Lando_FRF_24112022_1041,Mov,Towards speaker,Dishabituation,2.0408163265306123
Lando_FRF_24112022_1041,Mov,Towards speaker,Dishabituation,6.122448979591836
Lando_FRF_24112022_1041,Pre,With kin,Silence_1,8.421052631578947
Lando_FRF_24112022_1041,Pre,With kin,Silence_1,7.368421052631578
Lando_FRF_24112022_1041,Pre,With kin,Silence_1,10.526315789473683
Lando_FRF_24112022_1041,Pre,With kin,Silence_1,3.1578947368421053
Lando_FRF_24112022_1041,Pre,With kin,Silence_1,22.105263157894736
Lando_FRF_24112022_1041,Pre,With kin,Dishabituation,5.3061224489795915
Lando_FRF_24112022_1041,Rst,With kin,Habituation,61.77606177606177
Lando_FRF_24112022_1041,Rst,With kin,Dishabituation,25.71428571428571
Lando_FRF_24112022_1041,Rst,With kin,Habituation,28.957528957528954
Lando_FRF_24112022_1041,Rst,With kin,Silence_2,100
Lando_FRF_24112022_1041,Rst,With kin,Dishabituation,4.8979591836734695
Lando_FRF_24112022_1041,Vig,Long neck,Dishabituation,4.081632653061225
Lando_FRF_24112022_1041,Vig,Mid neck,Silence_1,1.0526315789473684
Lando_FRF_24112022_1041,Vig,Mid neck,Silence_1,6.315789473684211
Lando_FRF_24112022_1041,Vig,Mid neck,Silence_1,4.2105263157894735
Lando_FRF_24112022_1041,Vig,Mid neck,Silence_1,15.789473684210526
Lando_FRF_24112022_1041,Vig,Mid neck,Silence_1,3.1578947368421053
Lando_FRF_24112022_1041,Vig,Mid neck,Habituation,8.494208494208493
Lando_FRF_24112022_1041,Vig,Mid neck,Silence_1,17.894736842105264
Lando_FRF_24112022_1041,Vig,Mid neck,Dishabituation,0.40816326530612246
Lando_FRF_24112022_1041,Vig,Mid neck,Dishabituation,3.2653061224489797
Lando_FRF_24112022_1041,Vig,Mid neck,Dishabituation,3.6734693877551026
Lando_FRF_24112022_1041,Vig,Mid neck,Silence_3,30.76923076923077
Lando_FRF_24112022_1041,Vig,Short Neck,Habituation,0.7722007722007722
Lando_FRF_24112022_1041,Vig,Short Neck,Dishabituation,7.346938775510205
Lando_FRF_24112022_1041,Vig,Short Neck,Dishabituation,3.6734693877551026
Lando_FRF_24112022_1041,Vig,Short Neck,Dishabituation,26.122448979591837
Lando_FRF_24112022_1041,Vig,Short Neck,Silence_3,35.38461538461539
Lando_FRF_25102022_1007,Ass,Kin,Dishabituation,100
Lando_FRF_25102022_1007,Ass,Kin,Habituation,100
Lando_FRF_25102022_1007,Ass,Kin,Silence_1,100
Lando_FRF_25102022_1007,Ass,Kin,Silence_2,100
Lando_FRF_25102022_1007,Ass,Kin,Silence_3,100
Lando_FRF_25102022_1007,Mov,Away from speaker,Habituation,1.2295081967213115
Lando_FRF_25102022_1007,Pre,With kin,Silence_1,16.19047619047619
Lando_FRF_25102022_1007,Pre,With kin,Silence_1,8.571428571428571
Lando_FRF_25102022_1007,Pre,With kin,Habituation,2.459016393442623
Lando_FRF_25102022_1007,Pre,With kin,Silence_3,25.806451612903224
Lando_FRF_25102022_1007,Rst,With kin,Habituation,8.19672131147541
Lando_FRF_25102022_1007,Rst,With kin,Habituation,7.786885245901639
Lando_FRF_25102022_1007,Rst,With kin,Habituation,0.819672131147541
Lando_FRF_25102022_1007,Rst,With kin,Habituation,2.8688524590163933
Lando_FRF_25102022_1007,Rst,With kin,Habituation,17.21311475409836
Lando_FRF_25102022_1007,Rst,With kin,Habituation,4.918032786885246
Lando_FRF_25102022_1007,Rst,With kin,Silence_2,5.357142857142857
Lando_FRF_25102022_1007,Rst,With kin,Dishabituation,5.3061224489795915
Lando_FRF_25102022_1007,Rst,With kin,Silence_2,82.14285714285714
Lando_FRF_25102022_1007,Rst,With kin,Dishabituation,43.673469387755105
Lando_FRF_25102022_1007,Rst,With kin,Silence_3,60.215053763440864
Lando_FRF_25102022_1007,Vig,Long neck,Habituation,2.459016393442623
Lando_FRF_25102022_1007,Vig,Long neck,Dishabituation,41.63265306122449
Lando_FRF_25102022_1007,Vig,Mid neck,Silence_1,2.857142857142857
Lando_FRF_25102022_1007,Vig,Mid neck,Habituation,2.8688524590163933
Lando_FRF_25102022_1007,Vig,Mid neck,Silence_1,15.238095238095239
Lando_FRF_25102022_1007,Vig,Mid neck,Habituation,1.2295081967213115
Lando_FRF_25102022_1007,Vig,Mid neck,Habituation,1.639344262295082
Lando_FRF_25102022_1007,Vig,Mid neck,Habituation,0.819672131147541
Lando_FRF_25102022_1007,Vig,Mid neck,Habituation,2.8688524590163933
Lando_FRF_25102022_1007,Vig,Mid neck,Habituation,12.295081967213115
Lando_FRF_25102022_1007,Vig,Mid neck,Silence_2,12.5
Lando_FRF_25102022_1007,Vig,Mid neck,Dishabituation,9.387755102040817
Lando_FRF_25102022_1007,Vig,Mid neck,Silence_3,13.978494623655912
Lando_FRF_25102022_1007,Vig,Short Neck,Habituation,28.688524590163933
Lando_FRF_25102022_1007,Vig,Short Neck,Habituation,2.8688524590163933
Lando_FRP_11112022_1013,Ass,Kin,Dishabituation,100
Lando_FRP_11112022_1013,Ass,Kin,Habituation,100
Lando_FRP_11112022_1013,Ass,Kin,Silence_1,100
Lando_FRP_11112022_1013,Ass,Kin,Silence_2,100
Lando_FRP_11112022_1013,Ass,Kin,Silence_3,100
Lando_FRP_11112022_1013,Rst,With kin,Dishabituation,2.4390243902439024
Lando_FRP_11112022_1013,Rst,With kin,Habituation,100
Lando_FRP_11112022_1013,Rst,With kin,Silence_1,100
Lando_FRP_11112022_1013,Rst,With kin,Silence_2,100
Lando_FRP_11112022_1013,Rst,With kin,Dishabituation,95.1219512195122
Lando_FRP_11112022_1013,Rst,With kin,Silence_3,100
Lando_FRP_11112022_1013,Vig,Mid neck,Dishabituation,2.4390243902439024
Lando_FRP_28102022_1040,Ass,Kin,Dishabituation,100
Lando_FRP_28102022_1040,Ass,Kin,Habituation,100
Lando_FRP_28102022_1040,Ass,Kin,Silence_1,100
Lando_FRP_28102022_1040,Ass,Kin,Silence_2,100
Lando_FRP_28102022_1040,Ass,Kin,Silence_3,100
Lando_FRP_28102022_1040,Pre,With kin,Habituation,1.5873015873015872
Lando_FRP_28102022_1040,Rst,With kin,Habituation,64.28571428571429
Lando_FRP_28102022_1040,Rst,With kin,Silence_1,100
Lando_FRP_28102022_1040,Rst,With kin,Dishabituation,4.330708661417323
Lando_FRP_28102022_1040,Rst,With kin,Habituation,25.793650793650798
Lando_FRP_28102022_1040,Rst,With kin,Silence_2,100
Lando_FRP_28102022_1040,Rst,With kin,Dishabituation,88.9763779527559
Lando_FRP_28102022_1040,Rst,With kin,Silence_3,100
Lando_FRP_28102022_1040,Vig,Mid neck,Habituation,7.936507936507936
Lando_FRP_28102022_1040,Vig,Mid neck,Dishabituation,6.692913385826772
Lando_FRP_28102022_1040,Vig,Short Neck,Habituation,0.3968253968253968
Lauffuss_FC_19102022_1145,Ass,Kin,Dishabituation,100
Lauffuss_FC_19102022_1145,Ass,Kin,Habituation,100
Lauffuss_FC_19102022_1145,Ass,Kin,Silence_1,100
Lauffuss_FC_19102022_1145,Ass,Kin,Silence_2,100
Lauffuss_FC_19102022_1145,Ass,Kin,Silence_3,100
Lauffuss_FC_19102022_1145,Pre,With kin,Silence_1,2.6785714285714284
Lauffuss_FC_19102022_1145,Pre,With kin,Silence_1,6.25
Lauffuss_FC_19102022_1145,Pre,With kin,Silence_1,8.928571428571429
Lauffuss_FC_19102022_1145,Rst,With kin,Silence_1,1.7857142857142856
Lauffuss_FC_19102022_1145,Rst,With kin,Habituation,0.4098360655737705
Lauffuss_FC_19102022_1145,Rst,With kin,Silence_1,62.5
Lauffuss_FC_19102022_1145,Rst,With kin,Dishabituation,100
Lauffuss_FC_19102022_1145,Rst,With kin,Habituation,98.77049180327869
Lauffuss_FC_19102022_1145,Rst,With kin,Silence_2,100
Lauffuss_FC_19102022_1145,Rst,With kin,Silence_3,100
Lauffuss_FC_19102022_1145,Vig,Mid neck,Silence_1,7.142857142857142
Lauffuss_FC_19102022_1145,Vig,Mid neck,Silence_1,4.464285714285714
Lauffuss_FC_19102022_1145,Vig,Mid neck,Silence_1,6.25
Lauffuss_FC_19102022_1145,Vig,Short Neck,Habituation,0.819672131147541
Lauffuss_FRF_31102022_0842,Ass,Kin,Dishabituation,100
Lauffuss_FRF_31102022_0842,Ass,Kin,Habituation,100
Lauffuss_FRF_31102022_0842,Ass,Kin,Silence_1,100
Lauffuss_FRF_31102022_0842,Ass,Kin,Silence_2,100
Lauffuss_FRF_31102022_0842,Ass,Kin,Silence_3,100
Lauffuss_FRF_31102022_0842,Mov,Away from speaker,Habituation,1.6064257028112447
Lauffuss_FRF_31102022_0842,Mov,Away from speaker,Dishabituation,4.827586206896552
Lauffuss_FRF_31102022_0842,Pre,With kin,Silence_1,8.411214953271028
Lauffuss_FRF_31102022_0842,Pre,With kin,Silence_1,57.009345794392516
Lauffuss_FRF_31102022_0842,Pre,With kin,Silence_1,9.345794392523365
Lauffuss_FRF_31102022_0842,Pre,With kin,Silence_1,3.7383177570093453
Lauffuss_FRF_31102022_0842,Pre,With kin,Habituation,10.040160642570282
Lauffuss_FRF_31102022_0842,Pre,With kin,Silence_1,5.607476635514018
Lauffuss_FRF_31102022_0842,Pre,With kin,Habituation,4.417670682730924
Lauffuss_FRF_31102022_0842,Pre,With kin,Habituation,1.2048192771084338
Lauffuss_FRF_31102022_0842,Rst,With kin,Habituation,2.0080321285140563
Lauffuss_FRF_31102022_0842,Rst,With kin,Habituation,1.6064257028112447
Lauffuss_FRF_31102022_0842,Rst,With kin,Dishabituation,11.379310344827587
Lauffuss_FRF_31102022_0842,Rst,With kin,Habituation,53.01204819277109
Lauffuss_FRF_31102022_0842,Rst,With kin,Silence_2,100
Lauffuss_FRF_31102022_0842,Rst,With kin,Dishabituation,71.72413793103448
Lauffuss_FRF_31102022_0842,Rst,With kin,Silence_3,100
Lauffuss_FRF_31102022_0842,Vig,Long neck,Dishabituation,6.206896551724138
Lauffuss_FRF_31102022_0842,Vig,Mid neck,Silence_1,4.672897196261682
Lauffuss_FRF_31102022_0842,Vig,Mid neck,Silence_1,3.7383177570093453
Lauffuss_FRF_31102022_0842,Vig,Mid neck,Silence_1,4.672897196261682
Lauffuss_FRF_31102022_0842,Vig,Mid neck,Silence_1,2.803738317757009
Lauffuss_FRF_31102022_0842,Vig,Mid neck,Habituation,1.6064257028112447
Lauffuss_FRF_31102022_0842,Vig,Mid neck,Habituation,2.8112449799196786
Lauffuss_FRF_31102022_0842,Vig,Mid neck,Habituation,15.261044176706829
Lauffuss_FRF_31102022_0842,Vig,Mid neck,Dishabituation,10.689655172413794
Lauffuss_FRF_31102022_0842,Vig,Short Neck,Habituation,7.228915662650602
Laufuss_PRF_30102022_0959,Ass,Kin,Habituation,95.1219512195122
Laufuss_PRF_30102022_0959,Ass,Kin,Silence_1,100
Laufuss_PRF_30102022_0959,Ass,Kin,Dishabituation,93.08943089430895
Laufuss_PRF_30102022_0959,Ass,Kin,Silence_3,100
Laufuss_PRF_30102022_0959,Mov,Away from speaker,Habituation,4.878048780487805
Laufuss_PRF_30102022_0959,Mov,Away from speaker,Silence_2,46.2962962962963
Laufuss_PRF_30102022_0959,Mov,Away from speaker,Silence_3,11.510791366906476
Laufuss_PRF_30102022_0959,Rst,Alone,Silence_2,12.962962962962962
Laufuss_PRF_30102022_0959,Rst,Alone,Dishabituation,7.723577235772358
Laufuss_PRF_30102022_0959,Rst,With kin,Habituation,3.2520325203252036
Laufuss_PRF_30102022_0959,Rst,With kin,Habituation,3.6585365853658534
Laufuss_PRF_30102022_0959,Rst,With kin,Habituation,3.2520325203252036
Laufuss_PRF_30102022_0959,Rst,With kin,Dishabituation,30.89430894308943
Laufuss_PRF_30102022_0959,Vig,Long neck,Habituation,15.853658536585366
Laufuss_PRF_30102022_0959,Vig,Long neck,Silence_3,37.410071942446045
Laufuss_PRF_30102022_0959,Vig,Mid neck,Silence_1,44.18604651162791
Laufuss_PRF_30102022_0959,Vig,Mid neck,Habituation,12.195121951219512
Laufuss_PRF_30102022_0959,Vig,Mid neck,Silence_1,38.372093023255815
Laufuss_PRF_30102022_0959,Vig,Mid neck,Habituation,10.16260162601626
Laufuss_PRF_30102022_0959,Vig,Mid neck,Habituation,3.6585365853658534
Laufuss_PRF_30102022_0959,Vig,Mid neck,Habituation,19.91869918699187
Laufuss_PRF_30102022_0959,Vig,Mid neck,Habituation,15.853658536585366
Laufuss_PRF_30102022_0959,Vig,Mid neck,Dishabituation,18.69918699186992
Laufuss_PRF_30102022_0959,Vig,Mid neck,Dishabituation,39.43089430894309
Laufuss_PRF_30102022_0959,Vig,Mid neck,Silence_3,56.11510791366906
Laufuss_PRF_30102022_0959,Vig,Short Neck,Dishabituation,0.40650406504065045
Laufuss_PRF_30102022_0959,Vig,Short Neck,Silence_2,40.74074074074074
Lausbursch_FC_14112022_0901,Ass,Kin,Dishabituation,22.48995983935743
Lausbursch_FC_14112022_0901,Ass,Kin,Habituation,100
Lausbursch_FC_14112022_0901,Ass,Kin,Silence_1,100
Lausbursch_FC_14112022_0901,Ass,Kin,Silence_2,100
Lausbursch_FC_14112022_0901,Ass,Kin,Dishabituation,49.39759036144578
Lausbursch_FC_14112022_0901,Ass,Kin,Silence_3,100
Lausbursch_FC_14112022_0901,Eat,Alone,Dishabituation,0.8032128514056224
Lausbursch_FC_14112022_0901,Eat,Alone,Dishabituation,1.2048192771084338
Lausbursch_FC_14112022_0901,Eat,Alone,Dishabituation,6.827309236947792
Lausbursch_FC_14112022_0901,Eat,Alone,Dishabituation,1.6064257028112447
Lausbursch_FC_14112022_0901,Eat,Alone,Dishabituation,2.4096385542168677
Lausbursch_FC_14112022_0901,Eat,Alone,Dishabituation,2.8112449799196786
Lausbursch_FC_14112022_0901,Eat,Alone,Dishabituation,6.827309236947792
Lausbursch_FC_14112022_0901,Eat,With kin,Silence_1,14.814814814814813
Lausbursch_FC_14112022_0901,Eat,With kin,Silence_1,18.51851851851852
Lausbursch_FC_14112022_0901,Eat,With kin,Silence_1,13.580246913580247
Lausbursch_FC_14112022_0901,Eat,With kin,Silence_1,6.172839506172839
Lausbursch_FC_14112022_0901,Eat,With kin,Dishabituation,5.622489959839357
Lausbursch_FC_14112022_0901,Eat,With kin,Dishabituation,5.220883534136546
Lausbursch_FC_14112022_0901,Eat,With kin,Dishabituation,2.4096385542168677
Lausbursch_FC_14112022_0901,Eat,With kin,Dishabituation,2.4096385542168677
Lausbursch_FC_14112022_0901,Eat,With kin,Dishabituation,4.819277108433735
Lausbursch_FC_14112022_0901,Eat,With kin,Silence_3,7.446808510638298
Lausbursch_FC_14112022_0901,Eat,With kin,Silence_3,20.212765957446805
Lausbursch_FC_14112022_0901,Eat,With kin,Silence_3,32.97872340425532
Lausbursch_FC_14112022_0901,Eat,With kin,Silence_3,19.148936170212767
Lausbursch_FC_14112022_0901,Mov,Away from speaker,Silence_1,6.172839506172839
Lausbursch_FC_14112022_0901,Mov,Away from speaker,Silence_2,15.09433962264151
Lausbursch_FC_14112022_0901,Mov,Away from speaker,Dishabituation,22.89156626506024
Lausbursch_FC_14112022_0901,Mov,Away from speaker,Silence_2,20.754716981132077
Lausbursch_FC_14112022_0901,Mov,Away from speaker,Dishabituation,0.8032128514056224
Lausbursch_FC_14112022_0901,Mov,Away from speaker,Silence_3,7.446808510638298
Lausbursch_FC_14112022_0901,Mov,Towards speaker,Habituation,4.435483870967742
Lausbursch_FC_14112022_0901,Vig,Mid neck,Silence_1,2.4691358024691357
Lausbursch_FC_14112022_0901,Vig,Mid neck,Silence_1,3.7037037037037033
Lausbursch_FC_14112022_0901,Vig,Mid neck,Silence_1,38.2716049382716
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,0.8032128514056224
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,0.8032128514056224
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,3.2128514056224895
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,4.417670682730924
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,1.2048192771084338
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,2.0080321285140563
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,4.417670682730924
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,3.2128514056224895
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,0.8032128514056224
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,4.417670682730924
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,4.417670682730924
Lausbursch_FC_14112022_0901,Vig,Mid neck,Dishabituation,4.417670682730924
Lausbursch_FC_14112022_0901,Vig,Mid neck,Silence_3,7.446808510638298
Lausbursch_FC_14112022_0901,Vig,Mid neck,Silence_3,2.127659574468085
Lausbursch_FC_14112022_0901,Vig,Mid neck,Silence_3,5.319148936170213
Lausbursch_FC_14112022_0901,Vig,Mid neck,Silence_3,5.319148936170213
Lausbursch_FC_14112022_0901,Vig,Short Neck,Dishabituation,22.89156626506024
Lausbursch_FC_14112022_0901,Vig,Short Neck,Habituation,100
Lausbursch_FC_14112022_0901,Vig,Short Neck,Silence_1,2.4691358024691357
Lausbursch_FC_14112022_0901,Vig,Short Neck,Silence_2,100
Lausbursch_FC_19102022_1021,Ass,Kin,Dishabituation,100
Lausbursch_FC_19102022_1021,Ass,Kin,Habituation,100
Lausbursch_FC_19102022_1021,Ass,Kin,Silence_1,100
Lausbursch_FC_19102022_1021,Ass,Kin,Silence_2,100
Lausbursch_FC_19102022_1021,Ass,Kin,Silence_3,100
Lausbursch_FC_19102022_1021,Pre,With kin,Habituation,1.9762845849802373
Lausbursch_FC_19102022_1021,Pre,With kin,Habituation,3.557312252964427
Lausbursch_FC_19102022_1021,Pre,With kin,Dishabituation,40.16393442622951
Lausbursch_FC_19102022_1021,Pre,With kin,Habituation,20.55335968379447
Lausbursch_FC_19102022_1021,Pre,With kin,Silence_2,100
Lausbursch_FC_19102022_1021,Pre,With kin,Dishabituation,4.098360655737705
Lausbursch_FC_19102022_1021,Pre,With kin,Dishabituation,19.672131147540984
Lausbursch_FC_19102022_1021,Rst,With kin,Silence_1,25.510204081632654
Lausbursch_FC_19102022_1021,Rst,With kin,Dishabituation,3.278688524590164
Lausbursch_FC_19102022_1021,Rst,With kin,Silence_3,100
Lausbursch_FC_19102022_1021,Vig,Long neck,Habituation,0.7905138339920948
Lausbursch_FC_19102022_1021,Vig,Long neck,Habituation,1.5810276679841897
Lausbursch_FC_19102022_1021,Vig,Long neck,Habituation,2.766798418972332
Lausbursch_FC_19102022_1021,Vig,Mid neck,Dishabituation,3.6885245901639343
Lausbursch_FC_19102022_1021,Vig,Mid neck,Dishabituation,20.491803278688526
Lausbursch_FC_19102022_1021,Vig,Short Neck,Silence_1,19.387755102040817
Lausbursch_FC_19102022_1021,Vig,Short Neck,Dishabituation,8.60655737704918
Lausbursch_FRF_20112022_0903,Ass,Kin,Dishabituation,100
Lausbursch_FRF_20112022_0903,Ass,Kin,Habituation,100
Lausbursch_FRF_20112022_0903,Ass,Kin,Silence_1,100
Lausbursch_FRF_20112022_0903,Ass,Kin,Silence_2,100
Lausbursch_FRF_20112022_0903,Ass,Kin,Silence_3,100
Lausbursch_FRF_20112022_0903,Mov,Away from speaker,Dishabituation,2.127659574468085
Lausbursch_FRF_20112022_0903,Pre,With kin,Silence_1,5.194805194805195
Lausbursch_FRF_20112022_0903,Pre,With kin,Silence_1,16.883116883116884
Lausbursch_FRF_20112022_0903,Pre,With kin,Silence_1,10.38961038961039
Lausbursch_FRF_20112022_0903,Pre,With kin,Silence_1,9.090909090909092
Lausbursch_FRF_20112022_0903,Pre,With kin,Silence_1,28.57142857142857
Lausbursch_FRF_20112022_0903,Pre,With kin,Habituation,3.2388663967611335
Lausbursch_FRF_20112022_0903,Pre,With kin,Habituation,4.4534412955465585
Lausbursch_FRF_20112022_0903,Pre,With kin,Habituation,3.2388663967611335
Lausbursch_FRF_20112022_0903,Pre,With kin,Habituation,1.214574898785425
Lausbursch_FRF_20112022_0903,Pre,With kin,Habituation,4.4534412955465585
Lausbursch_FRF_20112022_0903,Pre,With kin,Habituation,4.048582995951417
Lausbursch_FRF_20112022_0903,Pre,With kin,Habituation,3.2388663967611335
Lausbursch_FRF_20112022_0903,Rst,With kin,Dishabituation,20.56737588652482
Lausbursch_FRF_20112022_0903,Rst,With kin,Habituation,64.77732793522267
Lausbursch_FRF_20112022_0903,Rst,With kin,Silence_2,100
Lausbursch_FRF_20112022_0903,Rst,With kin,Dishabituation,70.2127659574468
Lausbursch_FRF_20112022_0903,Rst,With kin,Silence_3,100
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Silence_1,6.493506493506493
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Silence_1,6.493506493506493
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Silence_1,9.090909090909092
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Silence_1,5.194805194805195
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Habituation,1.214574898785425
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Silence_1,2.5974025974025974
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Habituation,0.8097165991902834
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Habituation,0.8097165991902834
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Habituation,1.214574898785425
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Habituation,1.6194331983805668
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Habituation,2.834008097165992
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Habituation,1.6194331983805668
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Habituation,0.8097165991902834
Lausbursch_FRF_20112022_0903,Vig,Mid neck,Dishabituation,9.219858156028367
Lausbursch_FRF_23102022_1000,Ass,Kin,Dishabituation,100
Lausbursch_FRF_23102022_1000,Ass,Kin,Habituation,100
Lausbursch_FRF_23102022_1000,Ass,Kin,Silence_1,100
Lausbursch_FRF_23102022_1000,Ass,Kin,Silence_2,100
Lausbursch_FRF_23102022_1000,Ass,Kin,Silence_3,100
Lausbursch_FRF_23102022_1000,Eat,With kin,Silence_1,13.333333333333334
Lausbursch_FRF_23102022_1000,Eat,With kin,Silence_1,5
Lausbursch_FRF_23102022_1000,Eat,With kin,Habituation,2.6615969581749046
Lausbursch_FRF_23102022_1000,Eat,With kin,Habituation,2.2813688212927756
Lausbursch_FRF_23102022_1000,Mov,Away from speaker,Silence_1,22.5
Lausbursch_FRF_23102022_1000,Mov,Away from speaker,Silence_1,0.8333333333333334
Lausbursch_FRF_23102022_1000,Mov,Away from speaker,Silence_1,5.833333333333333
Lausbursch_FRF_23102022_1000,Mov,Away from speaker,Habituation,11.02661596958175
Lausbursch_FRF_23102022_1000,Mov,Away from speaker,Habituation,5.323193916349809
Lausbursch_FRF_23102022_1000,Mov,Away from speaker,Habituation,16.34980988593156
Lausbursch_FRF_23102022_1000,Mov,Away from speaker,Habituation,1.520912547528517
Lausbursch_FRF_23102022_1000,Mov,Away from speaker,Habituation,2.2813688212927756
Lausbursch_FRF_23102022_1000,Mov,Towards speaker,Habituation,2.2813688212927756
Lausbursch_FRF_23102022_1000,Pre,With kin,Silence_1,5.833333333333333
Lausbursch_FRF_23102022_1000,Pre,With kin,Silence_1,10.833333333333334
Lausbursch_FRF_23102022_1000,Pre,With kin,Silence_1,5.833333333333333
Lausbursch_FRF_23102022_1000,Pre,With kin,Habituation,4.562737642585551
Lausbursch_FRF_23102022_1000,Pre,With kin,Silence_1,3.3333333333333335
Lausbursch_FRF_23102022_1000,Pre,With kin,Habituation,3.041825095057034
Lausbursch_FRF_23102022_1000,Pre,With kin,Habituation,1.1406844106463878
Lausbursch_FRF_23102022_1000,Pre,With kin,Habituation,1.520912547528517
Lausbursch_FRF_23102022_1000,Pre,With kin,Habituation,2.6615969581749046
Lausbursch_FRF_23102022_1000,Rst,With kin,Dishabituation,97.97570850202429
Lausbursch_FRF_23102022_1000,Rst,With kin,Habituation,27.376425855513308
Lausbursch_FRF_23102022_1000,Rst,With kin,Silence_2,100
Lausbursch_FRF_23102022_1000,Rst,With kin,Silence_3,95.1219512195122
Lausbursch_FRF_23102022_1000,Vig,Long neck,Silence_1,8.333333333333332
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Silence_1,21.666666666666668
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Silence_1,5.833333333333333
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Silence_1,2.5
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Silence_1,6.666666666666667
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Silence_1,10
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Habituation,1.520912547528517
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Habituation,4.942965779467681
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Habituation,1.1406844106463878
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Habituation,1.9011406844106464
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Habituation,1.9011406844106464
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Dishabituation,2.0242914979757085
Lausbursch_FRF_23102022_1000,Vig,Mid neck,Silence_3,2.4390243902439024
Lausbursch_FRF_23102022_1000,Vig,Short Neck,Habituation,3.802281368821293
Lausbursch_PRF_12112022_0957,Ass,Kin,Dishabituation,100
Lausbursch_PRF_12112022_0957,Ass,Kin,Habituation,25.506072874493928
Lausbursch_PRF_12112022_0957,Ass,Kin,Silence_2,100
Lausbursch_PRF_12112022_0957,Ass,Kin,Silence_3,100
Lausbursch_PRF_12112022_0957,Eat,Alone,Silence_1,9.090909090909092
Lausbursch_PRF_12112022_0957,Eat,Alone,Silence_1,10.38961038961039
