Observation_id,Phase,Behaviour,Behavioural_category,Modifier,Point_Event_Count,Phase_Duration_s,Rate
Ballantine_FRP_23102022_0910,Silence_2,HSH,Reaction,None,2,490,0.004081632653061225
Ballantine_FRP_23102022_0910,Silence_2,Look,Reaction,At speaker,5,490,0.01020408163265306
Ballantine_FRP_23102022_0910,Silence_2,Look,Reaction,Away from speaker,13,490,0.026530612244897958
Ballantine_FRP_23102022_0910,Silence_3,FVO,Reaction,Other,1,819,0.001221001221001221
Ballantine_FRP_23102022_0910,Silence_3,Htlt,Reaction,None,1,819,0.001221001221001221
Ballantine_FRP_23102022_0910,Silence_3,Look,Reaction,At speaker,1,819,0.001221001221001221
Ballantine_FRP_23102022_0910,Silence_3,Look,Reaction,Away from speaker,14,819,0.017094017094017096
Ballantine_FRP_23102022_0910,Silence_3,Voc,Reaction,Contact,4,819,0.004884004884004884
Ballantine_PRF_17112022_0947,Dishabituation,FVO,Reaction,Distance,9,685,0.013138686131386862
Ballantine_PRF_17112022_0947,Dishabituation,Look,Reaction,At speaker,12,685,0.017518248175182483
Ballantine_PRF_17112022_0947,Dishabituation,Look,Reaction,Away from speaker,2,685,0.00291970802919708
Ballantine_PRF_17112022_0947,Dishabituation,Voc,Reaction,Contact,7,685,0.010218978102189781
Ballantine_PRF_17112022_0947,Habituation,Agn,Interaction,Towards other,1,380,0.002631578947368421
Ballantine_PRF_17112022_0947,Habituation,FVO,Reaction,Distance,13,380,0.034210526315789476
Ballantine_PRF_17112022_0947,Habituation,FVO,Reaction,Other,15,380,0.039473684210526314
Ballantine_PRF_17112022_0947,Habituation,Look,Reaction,At speaker,14,380,0.03684210526315789
Ballantine_PRF_17112022_0947,Habituation,Look,Reaction,Away from speaker,14,380,0.03684210526315789
Ballantine_PRF_17112022_0947,Habituation,Voc,Reaction,Contact,31,380,0.08157894736842106
Ballantine_PRF_17112022_0947,Silence_1,FVO,Reaction,Distance,1,84,0.011904761904761904
Ballantine_PRF_17112022_0947,Silence_1,FVO,Reaction,Other,2,84,0.023809523809523808
Ballantine_PRF_17112022_0947,Silence_1,HSH,Reaction,None,4,84,0.047619047619047616
Ballantine_PRF_17112022_0947,Silence_1,Look,Reaction,At speaker,3,84,0.03571428571428571
Ballantine_PRF_17112022_0947,Silence_1,Look,Reaction,Away from speaker,11,84,0.13095238095238096
Ballantine_PRF_17112022_0947,Silence_2,FVO,Reaction,Distance,5,439,0.011389521640091117
Ballantine_PRF_17112022_0947,Silence_2,Look,Reaction,At speaker,7,439,0.015945330296127564
Ballantine_PRF_17112022_0947,Silence_2,Voc,Reaction,Contact,3,439,0.00683371298405467
Ballantine_PRF_17112022_0947,Silence_3,FVO,Reaction,Distance,11,759,0.014492753623188406
Ballantine_PRF_17112022_0947,Silence_3,FVO,Reaction,Other,3,759,0.003952569169960474
Ballantine_PRF_17112022_0947,Silence_3,FVO,Reaction,Recruitment,2,759,0.002635046113306983
Barbados_FC_09102022_1000,Dishabituation,FVO,Reaction,Distance,13,655,0.01984732824427481
Barbados_FC_09102022_1000,Dishabituation,FVO,Reaction,Other,5,655,0.007633587786259542
Barbados_FC_09102022_1000,Habituation,FVO,Reaction,Distance,10,356,0.028089887640449437
Barbados_FC_09102022_1000,Habituation,Look,Reaction,At speaker,1,356,0.0028089887640449437
Barbados_FC_09102022_1000,Silence_1,FVO,Reaction,Distance,1,114,0.008771929824561403
Barbados_FC_09102022_1000,Silence_1,Look,Reaction,At speaker,2,114,0.017543859649122806
Barbados_FC_09102022_1000,Silence_1,Look,Reaction,Away from speaker,2,114,0.017543859649122806
Barbados_FC_09102022_1000,Silence_2,FVO,Reaction,Distance,3,413,0.007263922518159807
Barbados_FC_09102022_1000,Silence_2,FVO,Reaction,Other,1,413,0.002421307506053269
Barbados_FC_09102022_1000,Silence_3,NA,NA,NA,0,730,0
Barbados_FRP_10102022_1741,Dishabituation,FVO,Reaction,Distance,11,692,0.015895953757225433
Barbados_FRP_10102022_1741,Dishabituation,HSH,Reaction,None,1,692,0.001445086705202312
Barbados_FRP_10102022_1741,Dishabituation,Htlt,Reaction,None,1,692,0.001445086705202312
Barbados_FRP_10102022_1741,Dishabituation,Look,Reaction,At speaker,18,692,0.02601156069364162
Barbados_FRP_10102022_1741,Dishabituation,Look,Reaction,Away from speaker,8,692,0.011560693641618497
Barbados_FRP_10102022_1741,Habituation,FVO,Reaction,Distance,24,381,0.06299212598425197
Barbados_FRP_10102022_1741,Habituation,FVO,Reaction,Other,5,381,0.013123359580052493
Barbados_FRP_10102022_1741,Habituation,Htlt,Reaction,None,1,381,0.0026246719160104987
Barbados_FRP_10102022_1741,Habituation,Look,Reaction,At speaker,42,381,0.11023622047244094
Barbados_FRP_10102022_1741,Habituation,Look,Reaction,Away from speaker,15,381,0.03937007874015748
Barbados_FRP_10102022_1741,Habituation,Voc,Reaction,Contact,6,381,0.015748031496062992
Barbados_FRP_10102022_1741,Habituation,Voc,Reaction,Distance,7,381,0.01837270341207349
Barbados_FRP_10102022_1741,Silence_1,Look,Reaction,At speaker,2,149,0.013422818791946308
Barbados_FRP_10102022_1741,Silence_2,Look,Reaction,At speaker,4,448,0.008928571428571428
Barbados_FRP_10102022_1741,Silence_2,Look,Reaction,Away from speaker,1,448,0.002232142857142857
Barbados_FRP_10102022_1741,Silence_3,FVO,Reaction,Distance,4,770,0.005194805194805195
Barbados_FRP_10102022_1741,Silence_3,Look,Reaction,At speaker,9,770,0.011688311688311689
Barbados_FRP_10102022_1741,Silence_3,Look,Reaction,Away from speaker,4,770,0.005194805194805195
Barbados_FRP_10102022_1741,Silence_3,Voc,Reaction,Contact,1,770,0.0012987012987012987
Batate_FC_12102022_1040,Dishabituation,FVO,Reaction,Distance,5,648,0.007716049382716049
Batate_FC_12102022_1040,Dishabituation,FVO,Reaction,Other,6,648,0.009259259259259259
Batate_FC_12102022_1040,Dishabituation,HSH,Reaction,None,4,648,0.006172839506172839
Batate_FC_12102022_1040,Dishabituation,Htlt,Reaction,None,1,648,0.0015432098765432098
Batate_FC_12102022_1040,Dishabituation,Look,Reaction,At speaker,29,648,0.044753086419753084
Batate_FC_12102022_1040,Dishabituation,Look,Reaction,Away from speaker,31,648,0.047839506172839504
Batate_FC_12102022_1040,Dishabituation,Voc,Reaction,Contact,12,648,0.018518518518518517
Batate_FC_12102022_1040,Habituation,FVO,Reaction,Distance,11,349,0.03151862464183381
Batate_FC_12102022_1040,Habituation,FVO,Reaction,Other,5,349,0.014326647564469915
Batate_FC_12102022_1040,Habituation,Htlt,Reaction,None,5,349,0.014326647564469915
Batate_FC_12102022_1040,Habituation,Look,Reaction,At speaker,30,349,0.08595988538681948
Batate_FC_12102022_1040,Habituation,Look,Reaction,Away from speaker,17,349,0.04871060171919771
Batate_FC_12102022_1040,Habituation,Voc,Reaction,Contact,16,349,0.045845272206303724
Batate_FC_12102022_1040,Silence_1,FVO,Reaction,Distance,12,105,0.11428571428571428
Batate_FC_12102022_1040,Silence_1,FVO,Reaction,Other,18,105,0.17142857142857143
Batate_FC_12102022_1040,Silence_1,Htlt,Reaction,None,1,105,0.009523809523809525
Batate_FC_12102022_1040,Silence_1,Look,Reaction,At speaker,14,105,0.13333333333333333
Batate_FC_12102022_1040,Silence_1,Look,Reaction,Away from speaker,4,105,0.0380952380952381
Batate_FC_12102022_1040,Silence_2,FVO,Reaction,Distance,2,406,0.0049261083743842365
Batate_FC_12102022_1040,Silence_2,FVO,Reaction,Other,3,406,0.007389162561576354
Batate_FC_12102022_1040,Silence_2,Look,Reaction,At speaker,4,406,0.009852216748768473
Batate_FC_12102022_1040,Silence_2,Look,Reaction,Away from speaker,6,406,0.014778325123152709
Batate_FC_12102022_1040,Silence_2,Voc,Reaction,Contact,2,406,0.0049261083743842365
Batate_FC_12102022_1040,Silence_3,FVO,Reaction,Distance,1,712,0.0014044943820224719
Batate_FC_12102022_1040,Silence_3,HSH,Reaction,None,1,712,0.0014044943820224719
Batate_FC_12102022_1040,Silence_3,Look,Reaction,At speaker,1,712,0.0014044943820224719
Batate_FC_12102022_1040,Silence_3,Look,Reaction,Away from speaker,14,712,0.019662921348314606
Batate_FRF_26102022_1001,Dishabituation,FVO,Reaction,Distance,10,642,0.01557632398753894
Batate_FRF_26102022_1001,Dishabituation,FVO,Reaction,Other,19,642,0.029595015576323987
Batate_FRF_26102022_1001,Dishabituation,HSH,Reaction,None,1,642,0.001557632398753894
Batate_FRF_26102022_1001,Dishabituation,Htlt,Reaction,None,1,642,0.001557632398753894
Batate_FRF_26102022_1001,Dishabituation,Look,Reaction,At speaker,4,642,0.006230529595015576
Batate_FRF_26102022_1001,Dishabituation,Look,Reaction,Away from speaker,17,642,0.0264797507788162
Batate_FRF_26102022_1001,Dishabituation,Voc,Reaction,Other,1,642,0.001557632398753894
Batate_FRF_26102022_1001,Habituation,FVO,Reaction,Distance,7,342,0.02046783625730994
Batate_FRF_26102022_1001,Habituation,FVO,Reaction,Other,9,342,0.02631578947368421
Batate_FRF_26102022_1001,Habituation,Look,Reaction,At speaker,3,342,0.008771929824561403
Batate_FRF_26102022_1001,Habituation,Look,Reaction,Away from speaker,3,342,0.008771929824561403
Batate_FRF_26102022_1001,Silence_1,FVO,Reaction,Distance,2,97,0.020618556701030927
Batate_FRF_26102022_1001,Silence_1,FVO,Reaction,Other,1,97,0.010309278350515464
Batate_FRF_26102022_1001,Silence_1,HSH,Reaction,None,1,97,0.010309278350515464
Batate_FRF_26102022_1001,Silence_1,Look,Reaction,At speaker,2,97,0.020618556701030927
Batate_FRF_26102022_1001,Silence_1,Look,Reaction,Away from speaker,6,97,0.061855670103092786
Batate_FRF_26102022_1001,Silence_2,FVO,Reaction,Distance,7,408,0.01715686274509804
Batate_FRF_26102022_1001,Silence_2,FVO,Reaction,Other,3,408,0.007352941176470588
Batate_FRF_26102022_1001,Silence_2,Look,Reaction,Away from speaker,4,408,0.00980392156862745
Batate_FRF_26102022_1001,Silence_2,Voc,Reaction,Distance,2,408,0.004901960784313725
Batate_FRF_26102022_1001,Silence_3,FVO,Reaction,Distance,6,726,0.008264462809917356
Batate_FRF_26102022_1001,Silence_3,FVO,Reaction,Other,1,726,0.0013774104683195593
Batate_FRF_26102022_1001,Silence_3,Look,Reaction,At speaker,1,726,0.0013774104683195593
Batate_FRF_26102022_1001,Silence_3,Look,Reaction,Away from speaker,1,726,0.0013774104683195593
Batate_FRF_26102022_1001,Silence_3,Voc,Reaction,Contact,1,726,0.0013774104683195593
Batate_PRF_18102022_1045,Dishabituation,Fllw,Interaction,Kin,1,643,0.0015552099533437014
Batate_PRF_18102022_1045,Dishabituation,HSH,Reaction,None,2,643,0.003110419906687403
Batate_PRF_18102022_1045,Dishabituation,Look,Reaction,At speaker,14,643,0.02177293934681182
Batate_PRF_18102022_1045,Dishabituation,Look,Reaction,Away from speaker,15,643,0.02332814930015552
Batate_PRF_18102022_1045,Dishabituation,Voc,Reaction,Contact,4,643,0.006220839813374806
Batate_PRF_18102022_1045,Dishabituation,Voc,Reaction,Recruitment,9,643,0.013996889580093312
Batate_PRF_18102022_1045,Habituation,HSH,Reaction,None,1,344,0.0029069767441860465
Batate_PRF_18102022_1045,Habituation,Look,Reaction,At speaker,13,344,0.0377906976744186
Batate_PRF_18102022_1045,Habituation,Look,Reaction,Away from speaker,3,344,0.00872093023255814
Batate_PRF_18102022_1045,Habituation,Voc,Reaction,Contact,3,344,0.00872093023255814
Batate_PRF_18102022_1045,Silence_1,HSH,Reaction,None,3,100,0.03
Batate_PRF_18102022_1045,Silence_1,Look,Reaction,At speaker,10,100,0.1
Batate_PRF_18102022_1045,Silence_1,Look,Reaction,Away from speaker,3,100,0.03
Batate_PRF_18102022_1045,Silence_1,Voc,Reaction,Contact,1,100,0.01
Batate_PRF_18102022_1045,Silence_2,Look,Reaction,At speaker,5,401,0.012468827930174564
Batate_PRF_18102022_1045,Silence_2,Look,Reaction,Away from speaker,2,401,0.004987531172069825
Batate_PRF_18102022_1045,Silence_2,Voc,Reaction,Contact,3,401,0.007481296758104738
Batate_PRF_18102022_1045,Silence_3,Agn,Interaction,Towards other,1,722,0.0013850415512465374
Batate_PRF_18102022_1045,Silence_3,Look,Reaction,At speaker,7,722,0.009695290858725761
Batate_PRF_18102022_1045,Silence_3,Look,Reaction,Away from speaker,3,722,0.004155124653739612
Batate_PRF_18102022_1045,Silence_3,Voc,Reaction,Recruitment,4,722,0.00554016620498615
Bayou_FC_09112022_1042,Dishabituation,FVO,Reaction,Departure,3,631,0.004754358161648178
Bayou_FC_09112022_1042,Dishabituation,FVO,Reaction,Distance,8,631,0.012678288431061807
Bayou_FC_09112022_1042,Dishabituation,FVO,Reaction,Other,4,631,0.006339144215530904
Bayou_FC_09112022_1042,Habituation,FVO,Reaction,Distance,12,332,0.03614457831325301
Bayou_FC_09112022_1042,Habituation,FVO,Reaction,Other,8,332,0.024096385542168676
Bayou_FC_09112022_1042,Habituation,FVO,Reaction,Recruitment,3,332,0.009036144578313253
Bayou_FC_09112022_1042,Habituation,HSH,Reaction,None,1,332,0.0030120481927710845
Bayou_FC_09112022_1042,Habituation,Htlt,Reaction,None,2,332,0.006024096385542169
Bayou_FC_09112022_1042,Habituation,Look,Reaction,At speaker,4,332,0.012048192771084338
Bayou_FC_09112022_1042,Habituation,Look,Reaction,Away from speaker,2,332,0.006024096385542169
Bayou_FC_09112022_1042,Silence_1,FVO,Reaction,Distance,1,80,0.0125
Bayou_FC_09112022_1042,Silence_1,HSH,Reaction,None,1,80,0.0125
Bayou_FC_09112022_1042,Silence_1,Htlt,Reaction,None,1,80,0.0125
Bayou_FC_09112022_1042,Silence_1,Look,Reaction,At speaker,19,80,0.2375
Bayou_FC_09112022_1042,Silence_1,Look,Reaction,Away from speaker,1,80,0.0125
Bayou_FC_09112022_1042,Silence_2,Agn,Interaction,Towards other,1,385,0.0025974025974025974
Bayou_FC_09112022_1042,Silence_2,FVO,Reaction,Departure,2,385,0.005194805194805195
Bayou_FC_09112022_1042,Silence_2,FVO,Reaction,Other,2,385,0.005194805194805195
Bayou_FC_09112022_1042,Silence_2,FVO,Reaction,Recruitment,7,385,0.01818181818181818
Bayou_FC_09112022_1042,Silence_3,FVO,Reaction,Distance,10,694,0.01440922190201729
Bayou_FC_09112022_1042,Silence_3,HSH,Reaction,None,1,694,0.001440922190201729
Bayou_FC_09112022_1042,Silence_3,Look,Reaction,At speaker,2,694,0.002881844380403458
Bayou_FC_09112022_1042,Silence_3,Look,Reaction,Away from speaker,3,694,0.004322766570605188
Bayou_FC_09112022_1042,Silence_3,Voc,Reaction,Distance,2,694,0.002881844380403458
Bayou_FC_09112022_1042,Silence_3,Voc,Reaction,Recruitment,1,694,0.001440922190201729
Bayou_FRF_19112022_1507,Dishabituation,FVO,Reaction,Distance,1,629,0.001589825119236884
Bayou_FRF_19112022_1507,Dishabituation,FVO,Reaction,Other,3,629,0.0047694753577106515
Bayou_FRF_19112022_1507,Dishabituation,HSH,Reaction,None,1,629,0.001589825119236884
Bayou_FRF_19112022_1507,Dishabituation,Htlt,Reaction,None,1,629,0.001589825119236884
Bayou_FRF_19112022_1507,Dishabituation,Look,Reaction,At speaker,23,629,0.03656597774244833
Bayou_FRF_19112022_1507,Dishabituation,Look,Reaction,Away from speaker,9,629,0.014308426073131956
Bayou_FRF_19112022_1507,Dishabituation,Voc,Reaction,Contact,3,629,0.0047694753577106515
Bayou_FRF_19112022_1507,Habituation,Agn,Interaction,Towards other,3,335,0.008955223880597015
Bayou_FRF_19112022_1507,Habituation,FVO,Reaction,Other,7,335,0.020895522388059702
Bayou_FRF_19112022_1507,Habituation,HSH,Reaction,None,3,335,0.008955223880597015
Bayou_FRF_19112022_1507,Habituation,Htlt,Reaction,None,8,335,0.023880597014925373
Bayou_FRF_19112022_1507,Habituation,Look,Reaction,At speaker,36,335,0.10746268656716418
Bayou_FRF_19112022_1507,Habituation,Look,Reaction,Away from speaker,27,335,0.08059701492537313
Bayou_FRF_19112022_1507,Silence_1,Agn,Interaction,Towards other,1,83,0.012048192771084338
Bayou_FRF_19112022_1507,Silence_1,FVO,Reaction,Other,1,83,0.012048192771084338
Bayou_FRF_19112022_1507,Silence_1,HSH,Reaction,None,1,83,0.012048192771084338
Bayou_FRF_19112022_1507,Silence_1,Look,Reaction,At speaker,17,83,0.20481927710843373
Bayou_FRF_19112022_1507,Silence_1,Look,Reaction,Away from speaker,1,83,0.012048192771084338
Bayou_FRF_19112022_1507,Silence_1,Voc,Reaction,Contact,1,83,0.012048192771084338
Bayou_FRF_19112022_1507,Silence_2,Agn,Interaction,Towards other,1,392,0.002551020408163265
Bayou_FRF_19112022_1507,Silence_2,FVO,Reaction,Distance,3,392,0.007653061224489796
Bayou_FRF_19112022_1507,Silence_2,FVO,Reaction,Other,1,392,0.002551020408163265
Bayou_FRF_19112022_1507,Silence_2,Look,Reaction,At speaker,7,392,0.017857142857142856
Bayou_FRF_19112022_1507,Silence_2,Look,Reaction,Away from speaker,2,392,0.00510204081632653
Bayou_FRF_19112022_1507,Silence_3,Look,Reaction,At speaker,7,695,0.010071942446043165
Bayou_FRF_19112022_1507,Silence_3,Look,Reaction,Away from speaker,2,695,0.0028776978417266188
Bayou_FRP_17112022_1000,Dishabituation,FVO,Reaction,Distance,11,631,0.017432646592709985
Bayou_FRP_17112022_1000,Dishabituation,FVO,Reaction,Other,15,631,0.02377179080824089
Bayou_FRP_17112022_1000,Dishabituation,Htlt,Reaction,None,2,631,0.003169572107765452
Bayou_FRP_17112022_1000,Dishabituation,Look,Reaction,At speaker,6,631,0.009508716323296355
Bayou_FRP_17112022_1000,Dishabituation,Look,Reaction,Away from speaker,49,631,0.07765451664025357
Bayou_FRP_17112022_1000,Dishabituation,Voc,Reaction,Contact,16,631,0.025356576862123614
Bayou_FRP_17112022_1000,Habituation,FVO,Reaction,Distance,11,336,0.03273809523809524
Bayou_FRP_17112022_1000,Habituation,FVO,Reaction,Other,21,336,0.0625
Bayou_FRP_17112022_1000,Habituation,Look,Reaction,At speaker,1,336,0.002976190476190476
Bayou_FRP_17112022_1000,Habituation,Look,Reaction,Away from speaker,2,336,0.005952380952380952
Bayou_FRP_17112022_1000,Habituation,Voc,Reaction,Distance,1,336,0.002976190476190476
Bayou_FRP_17112022_1000,Habituation,Voc,Reaction,Other,1,336,0.002976190476190476
Bayou_FRP_17112022_1000,Silence_1,Look,Reaction,At speaker,2,86,0.023255813953488372
Bayou_FRP_17112022_1000,Silence_2,FVO,Reaction,Distance,4,386,0.010362694300518135
Bayou_FRP_17112022_1000,Silence_3,FVO,Reaction,Distance,2,700,0.002857142857142857
Bayou_FRP_17112022_1000,Silence_3,Htlt,Reaction,None,1,700,0.0014285714285714286
Bayou_FRP_17112022_1000,Silence_3,Look,Reaction,At speaker,2,700,0.002857142857142857
Bayou_FRP_17112022_1000,Silence_3,Look,Reaction,Away from speaker,18,700,0.025714285714285714
Bayou_FRP_17112022_1000,Silence_3,Voc,Reaction,Contact,1,700,0.0014285714285714286
Bernard_FC_09102022_0944,Dishabituation,FVO,Reaction,Other,1,483,0.002070393374741201
Bernard_FC_09102022_0944,Dishabituation,HSH,Reaction,None,1,483,0.002070393374741201
Bernard_FC_09102022_0944,Dishabituation,Look,Reaction,At speaker,1,483,0.002070393374741201
Bernard_FC_09102022_0944,Dishabituation,Look,Reaction,Away from speaker,3,483,0.006211180124223602
Bernard_FC_09102022_0944,Habituation,Htlt,Reaction,None,1,367,0.0027247956403269754
Bernard_FC_09102022_0944,Habituation,Look,Reaction,Away from speaker,2,367,0.005449591280653951
Bernard_FC_09102022_0944,Silence_1,Htlt,Reaction,None,2,125,0.016
Bernard_FC_09102022_0944,Silence_1,Look,Reaction,At speaker,1,125,0.008
Bernard_FC_09102022_0944,Silence_1,Look,Reaction,Away from speaker,2,125,0.016
Bernard_FC_09102022_0944,Silence_2,Fllw,Interaction,Kin,1,419,0.002386634844868735
Bernard_FC_09102022_0944,Silence_2,HSH,Reaction,None,1,419,0.002386634844868735
Bernard_FC_09102022_0944,Silence_2,Look,Reaction,At speaker,2,419,0.00477326968973747
Bernard_FC_09102022_0944,Silence_2,Look,Reaction,Away from speaker,1,419,0.002386634844868735
Bernard_FC_09102022_0944,Silence_2,Voc,Reaction,Contact,1,419,0.002386634844868735
Bernard_FC_09102022_0944,Silence_3,NA,NA,NA,0,742,0
Bernard_FC_11112022_0943,Dishabituation,FVO,Reaction,Distance,3,634,0.00473186119873817
Bernard_FC_11112022_0943,Habituation,Agn,Interaction,Towards other,2,354,0.005649717514124294
Bernard_FC_11112022_0943,Habituation,FVO,Reaction,Distance,9,354,0.025423728813559324
Bernard_FC_11112022_0943,Habituation,FVO,Reaction,Other,4,354,0.011299435028248588
Bernard_FC_11112022_0943,Habituation,Look,Reaction,At speaker,2,354,0.005649717514124294
Bernard_FC_11112022_0943,Habituation,Look,Reaction,Away from speaker,5,354,0.014124293785310734
Bernard_FC_11112022_0943,Habituation,Voc,Reaction,Contact,1,354,0.002824858757062147
Bernard_FC_11112022_0943,Silence_1,FVO,Reaction,Distance,12,87,0.13793103448275862
Bernard_FC_11112022_0943,Silence_1,FVO,Reaction,Other,3,87,0.034482758620689655
Bernard_FC_11112022_0943,Silence_1,Htlt,Reaction,None,4,87,0.04597701149425287
Bernard_FC_11112022_0943,Silence_1,Look,Reaction,Away from speaker,4,87,0.04597701149425287
